,output_state,experiment,diagnosis,invalid_loss_value,max_memory_allocated,final_batch_size,project,linear_probing,curve_length
5573,xx,46705414697712193_mini_set0_BRD_v1,success,,,,,,
5574,xx,370173016817575047_mini_set1_TEX_DTD_v1,OOM,,,,,,
5575,ok,46716070412075648_mini_set1_PNU_v1,success,False,10460155904.0,128.0,AFT-MN-06,False,1.0
5576,ok,471426651567281082_mini_set1_TEX_DTD_v1,success,False,10236781056.0,2.0,AFT-MN-02,False,1.0
5577,ok,371572674208582427_mini_set2_MD_6_v1,success,True,7790958080.0,512.0,AFT-MN-09,True,26.0
5578,ok,4681058937096949_mini_set0_TEX_v1,success,False,4553875456.0,16.0,AFT-MN-06,True,50.0
5579,xx,46748187661185157_mini_set1_RSICB_v1,OOM,,,,,,
5580,ok,31557023158200544_mini_set1_INS_2_v1,success,False,10424015360.0,16.0,AFT-MN-12,False,1.0
5581,xx,3157109876626683_mini_set2_INS_v1,success,,,,,,
5582,xx,316462367633840497_mini_set0_TEX_v1,success,,,,,,
5583,xx,32071324331394320_mini_set2_TEX_ALOT_v1,success,,,,,,
5584,xx,32072547984185302_mini_set2_RSD_v1,success,,,,,,
5585,ok,31191796838476029_mini_set2_FNG_v1,success,False,4896278528.0,4.0,AFT-MN-11,True,50.0
5586,ok,32108865727754594_mini_set1_PNU_v1,success,False,52853760.0,4.0,AFT-MN-12,True,50.0
5587,xx,35243675979913328_mini_set0_BCT_v1,success,,,,,,
5588,xx,46851948089303161_mini_set0_MD_MIX_v1,success,,,,,,
5589,xx,47090750517055140_mini_set2_AWA_v1,success,,,,,,
5590,xx,321543811578777281_mini_set1_APL_v1,batch_size>dataset_size,,,,,,
5591,ok,3226274637742206_mini_set1_PNU_v1,success,False,6545877504.0,2.0,AFT-MN-12,True,50.0
5592,ok,32296934264352305_mini_set1_PNU_v1,success,False,50613248.0,8.0,AFT-MN-12,True,50.0
5593,xx,32434856770947356_mini_set2_PRT_v1,NoCUDA,,,,,,
5594,ok,32501384178144336_mini_set0_BRD_v1,success,,,,,,
5595,ok,371678422736884216_mini_set0_BCT_v1,success,False,180997632.0,8.0,AFT-MN-09,True,50.0
5596,xx,59380622377711629_mini_set0_PLT_VIL_v1,success,,,,,,
5597,ok,88223680732844712_mini_set2_FNG_v1,success,False,9826180608.0,64.0,AFT-MN-01,False,1.0
5598,xx,5963069177627319_mini_set1_PLT_NET_v1,success,,,,,,
5599,xx,5966908110323536_mini_set1_PNU_v1,success,,,,,,
5600,xx,59900996517307316_mini_set0_RESISC_v1,success,,,,,,
5601,xx,6002461850981866_mini_set0_PLK_v1,success,,,,,,
5602,xx,60138100227063326_mini_set2_PLT_DOC_v1,success,,,,,,
5603,xx,313308426742234783_mini_set2_PRT_v1,OOM,,,,,,
5604,ok,373049054458666490_mini_set1_PLT_NET_v1,success,False,4996777472.0,4.0,AFT-MN-09,True,50.0
5605,ok,27573200466934296_mini_set2_INS_v1,success,False,10311208960.0,16.0,AFT-MN-08,False,1.0
5606,ok,47605178492334246_mini_set0_MD_MIX_v1,success,False,2459141120.0,128.0,AFT-MN-06,True,50.0
5607,ok,27596115573273703_mini_set0_PLK_v1,success,False,593225216.0,2.0,AFT-MN-08,True,50.0
5608,xx,47727799343413513_mini_set2_FNG_v1,AMP,,,,,,
5609,ok,31481547423516067_mini_set0_PLT_VIL_v1,success,False,997156864.0,128.0,AFT-MN-11,True,50.0
5610,ok,60435940396818330_mini_set1_PLT_NET_v1,success,False,2645310464.0,2.0,AFT-MN-03,True,50.0
5611,xx,32029690390463541_mini_set2_PRT_v1,success,,,,,,
5612,xx,32041919752627049_mini_set2_PLT_DOC_v1,success,,,,,,
5613,xx,32096659896282059_mini_set0_BRD_v1,success,,,,,,
5614,ok,36096749043594394_mini_set1_RSICB_v1,success,False,227984384.0,8.0,AFT-MN-05,True,50.0
5615,xx,32101947469872432_mini_set2_MD_6_v1,success,,,,,,
5616,xx,32109499911945696_mini_set0_TEX_v1,success,,,,,,
5617,xx,8874086166555239_mini_set2_BTS_v1,AMP,,,,,,
5618,ok,32121786025953792_mini_set0_BCT_v1,success,False,2618253824.0,2.0,AFT-MN-11,True,50.0
5619,xx,89014067439011696_mini_set1_DOG_v1,OOM,,,,,,
5620,ok,32706970723104764_mini_set2_TEX_ALOT_v1,success,False,3809945088.0,256.0,AFT-MN-12,True,50.0
5621,ok,47827136271292762_mini_set2_RSD_v1,success,False,10350672896.0,4.0,AFT-MN-02,False,1.0
5622,xx,47963797479301354_mini_set0_FLW_v1,success,,,,,,
5623,xx,60361614400097165_mini_set0_BRD_v1,OOM,,,,,,
5624,xx,482698292971373964_mini_set1_PNU_v1,OOM,,,,,,
5625,ok,6047815016341519_mini_set1_RSICB_v1,success,True,1927985152.0,16.0,AFT-MN-03,True,26.0
5626,xx,483133737996057974_mini_set1_MED_LF_v1,success,,,,,,
5627,xx,48393829018493036_mini_set2_RSD_v1,success,,,,,,
5628,xx,48498087213007969_mini_set0_TEX_v1,success,,,,,,
5629,xx,48527621621632644_mini_set1_RSICB_v1,success,,,,,,
5630,xx,487324989619135808_mini_set2_ACT_410_v1,success,,,,,,
5631,xx,3624883684144758_mini_set2_PRT_v1,OOM,,,,,,
5632,xx,48917714362657869_mini_set0_RESISC_v1,OOM,,,,,,
5633,ok,362586243965564459_mini_set0_PLK_v1,success,False,10385684480.0,32.0,AFT-MN-05,False,1.0
5634,xx,49083837662152024_mini_set0_PLK_v1,success,,,,,,
5635,xx,36267205021165841_mini_set1_MED_LF_v1,success,,,,,,
5636,xx,35507044578323611_mini_set0_PLT_VIL_v1,OOM,,,,,,
5637,ok,491571036491437085_mini_set0_BRD_v1,success,False,10037344768.0,4.0,AFT-MN-02,False,1.0
5638,ok,355524699985581528_mini_set0_RESISC_v1,success,False,1238668800.0,2.0,AFT-MN-07,True,50.0
5639,xx,60478984513843003_mini_set2_MD_6_v1,success,,,,,,
5640,ok,362986516901719316_mini_set0_BRD_v1,success,False,2388666368.0,4.0,AFT-MN-05,True,50.0
5641,ok,356295932749548315_mini_set2_PRT_v1,success,False,1390428160.0,32.0,AFT-MN-07,True,50.0
5642,ok,357249644871519818_mini_set0_TEX_v1,success,False,637997056.0,4.0,AFT-MN-07,True,50.0
5643,xx,35772660845398040_mini_set0_BCT_v1,success,,,,,,
5644,ok,3217144730465848_mini_set2_PLT_DOC_v1,success,False,8123352576.0,8.0,AFT-MN-11,True,50.0
5645,xx,357780844943007955_mini_set2_TEX_ALOT_v1,success,,,,,,
5646,xx,35849609875523963_mini_set0_RESISC_v1,success,,,,,,
5647,xx,35859746366787727_mini_set0_CRS_v1,success,,,,,,
5648,xx,359386035933153220_mini_set0_BCT_v1,success,,,,,,
5649,xx,36180401154497507_mini_set1_MED_LF_v1,success,,,,,,
5650,xx,36330984908331107_mini_set0_FLW_v1,success,,,,,,
5651,xx,6117842087302939_mini_set0_BRD_v1,success,,,,,,
5652,ok,36406386604436510_mini_set2_RSD_v1,success,False,8974175232.0,4.0,AFT-MN-07,True,50.0
5653,xx,6140664029749316_mini_set1_PNU_v1,success,,,,,,
5654,ok,36453674567897578_mini_set0_BCT_v1,success,False,1054691840.0,64.0,AFT-MN-05,True,50.0
5655,ok,61460320638963717_mini_set2_BTS_v1,success,False,9901586432.0,2.0,AFT-MN-03,False,1.0
5656,xx,616638676439659_mini_set0_RESISC_v1,success,,,,,,
5657,xx,61685628957642425_mini_set1_PLT_NET_v1,success,,,,,,
5658,xx,61687237591122246_mini_set2_ACT_410_v1,success,,,,,,
5659,xx,61726556735825155_mini_set0_PLK_v1,success,,,,,,
5660,ok,89410531961310195_mini_set1_DOG_v1,success,True,5131492864.0,4.0,AFT-MN-01,True,26.0
5661,xx,6188689039721207_mini_set1_PLT_NET_v1,AMP,,,,,,
5662,xx,6197263746327653_mini_set2_AWA_v1,AMP,,,,,,
5663,ok,328855521424881268_mini_set2_PLT_DOC_v1,success,False,9305295360.0,32.0,AFT-MN-12,False,1.0
5664,xx,33025236986505267_mini_set0_FLW_v1,success,,,,,,
5665,xx,33172232248478143_mini_set2_PRT_v1,success,,,,,,
5666,xx,331986358678648791_mini_set1_DOG_v1,success,,,,,,
5667,ok,37636490547801074_mini_set1_ACT_40_v1,success,False,4175947264.0,4.0,AFT-MN-09,True,50.0
5668,xx,33220842776177500_mini_set0_FLW_v1,success,,,,,,
5669,ok,365290724847559875_mini_set2_MD_6_v1,success,False,5217760768.0,256.0,AFT-MN-07,True,50.0
5670,xx,33299727429075998_mini_set1_MD_5_BIS_v1,success,,,,,,
5671,xx,333869856073105197_mini_set0_RESISC_v1,success,,,,,,
5672,xx,3342500243285711_mini_set2_ACT_410_v1,success,,,,,,
5673,xx,334596826798033308_mini_set2_PLT_DOC_v1,success,,,,,,
5674,ok,48208882363870120_mini_set1_INS_2_v1,success,False,10259873792.0,32.0,AFT-MN-06,False,1.0
5675,xx,33468998055188380_mini_set0_BRD_v1,success,,,,,,
5676,xx,48344306351273378_mini_set1_ACT_40_v1,success,,,,,,
5677,ok,27766006249705462_mini_set1_TEX_DTD_v1,success,False,10304814080.0,32.0,AFT-MN-08,False,1.0
5678,xx,48368391633758829_mini_set0_PLK_v1,success,,,,,,
5679,ok,27713191866726490_mini_set2_MD_6_v1,success,False,10305566208.0,64.0,AFT-MN-08,False,1.0
5680,xx,484604896455578234_mini_set0_RESISC_v1,success,,,,,,
5681,xx,48526469216131482_mini_set0_CRS_v1,success,,,,,,
5682,ok,27827201833062809_mini_set0_CRS_v1,success,,,,,,
5683,ok,27825099152054359_mini_set2_AWA_v1,success,False,9662217728.0,32.0,AFT-MN-08,False,1.0
5684,xx,48664112880088842_mini_set0_BCT_v1,success,,,,,,
5685,xx,49206394879298727_mini_set2_MD_6_v1,success,,,,,,
5686,ok,27842059444947114_mini_set1_ACT_40_v1,success,False,8153265152.0,128.0,AFT-MN-08,True,50.0
5687,xx,49542611292163094_mini_set0_BCT_v1,success,,,,,,
5688,xx,49576902391983046_mini_set1_ACT_40_v1,success,,,,,,
5689,xx,4961284957060683_mini_set2_PLT_DOC_v1,success,,,,,,
5690,xx,6213636241361961_mini_set1_PNU_v1,OOM,,,,,,
5691,xx,49638333895455770_mini_set2_INS_v1,OOM,,,,,,
5692,ok,89414649508410376_mini_set1_PNU_v1,success,False,7833080320.0,64.0,AFT-MN-01,False,1.0
5693,ok,89460744140619736_mini_set0_BCT_v1,success,False,7775312384.0,256.0,AFT-MN-01,False,1.0
5694,xx,27911013060729169_mini_set1_ACT_40_v1,success,,,,,,
5695,xx,27960347698369183_mini_set2_PLT_DOC_v1,AMP,,,,,,
5696,xx,28047301622190022_mini_set2_ACT_410_v1,AMP,,,,,,
5697,xx,28049433881874292_mini_set0_SPT_v1,AMP,,,,,,
5698,ok,2812389734753308_mini_set0_TEX_v1,success,False,507101184.0,64.0,AFT-MN-08,True,50.0
5699,ok,33750577071852418_mini_set0_BRD_v1,success,False,2824847360.0,64.0,AFT-MN-12,True,50.0
5700,xx,28315819807127331_mini_set0_CRS_v1,success,,,,,,
5701,ok,36616739386394853_mini_set0_FLW_v1,success,False,299768832.0,32.0,AFT-MN-05,True,50.0
5702,xx,283521268485091315_mini_set2_BTS_v1,success,,,,,,
5703,xx,283675689575841198_mini_set0_MD_MIX_v1,success,,,,,,
5704,xx,284397347061444984_mini_set2_FNG_v1,success,,,,,,
5705,xx,28534753619146101_mini_set0_BRD_v1,success,,,,,,
5706,xx,28536277957368134_mini_set2_TEX_ALOT_v1,success,,,,,,
5707,xx,367682578382520147_mini_set0_CRS_v1,OOM,,,,,,
5708,xx,28764790360960421_mini_set2_ACT_410_v1,OOM,,,,,,
5709,ok,305291131875334824_mini_set2_BTS_v1,success,False,3407970816.0,16.0,AFT-MN-10,True,50.0
5710,ok,368182295747402215_mini_set2_INS_v1,success,False,10449830400.0,32.0,AFT-MN-07,False,1.0
5711,xx,288006364333153595_mini_set2_MD_6_v1,success,,,,,,
5712,xx,28802218452532421_mini_set2_PLT_DOC_v1,success,,,,,,
5713,xx,368362368009209389_mini_set1_APL_v1,AMP,,,,,,
5714,xx,28812206258789804_mini_set2_TEX_ALOT_v1,AMP,,,,,,
5715,xx,291903471939198545_mini_set1_PLT_NET_v1,AMP,,,,,,
5716,xx,372062400419879587_mini_set0_CRS_v1,AMP,,,,,,
5717,ok,37091283208672299_mini_set1_PNU_v1,success,False,10371664384.0,32.0,AFT-MN-07,False,1.0
5718,ok,3915472709241187_mini_set0_BCT_v1,success,False,9832506880.0,4.0,AFT-MN-04,False,1.0
5719,xx,3725733306636016_mini_set0_RESISC_v1,success,,,,,,
5720,xx,3737233320153147_mini_set1_PLT_NET_v1,success,,,,,,
5721,xx,39219263952311497_mini_set2_PRT_v1,AMP,,,,,,
5722,xx,3750864505302329_mini_set0_BRD_v1,AMP,,,,,,
5723,xx,37558958691579585_mini_set0_SPT_v1,AMP,,,,,,
5724,xx,3756899985142783_mini_set0_BCT_v1,AMP,,,,,,
5725,xx,37680990475026915_mini_set0_SPT_v1,AMP,,,,,,
5726,xx,377159015131469469_mini_set1_TEX_DTD_v1,AMP,,,,,,
5727,xx,378009431196495530_mini_set1_DOG_v1,AMP,,,,,,
5728,xx,366346295092756149_mini_set0_PLK_v1,OOM,,,,,,
5729,ok,36641467713866602_mini_set1_INS_2_v1,success,False,7160545792.0,8.0,AFT-MN-05,True,50.0
5730,ok,3241114110343855_mini_set0_BCT_v1,success,True,6485545472.0,2.0,AFT-MN-11,True,27.0
5731,xx,296908800610522704_mini_set0_MD_MIX_v1,success,,,,,,
5732,xx,29731726833370006_mini_set0_RESISC_v1,success,,,,,,
5733,xx,29735825608887020_mini_set2_PLT_DOC_v1,success,,,,,,
5734,xx,33839827889309116_mini_set1_MED_LF_v1,success,,,,,,
5735,xx,3387498544088398_mini_set0_RESISC_v1,success,,,,,,
5736,xx,33898094117731941_mini_set2_INS_v1,success,,,,,,
5737,ok,89649245197424721_mini_set0_PLT_VIL_v1,success,False,99724800.0,4.0,AFT-MN-01,True,50.0
5738,xx,3390904868705419_mini_set0_BCT_v1,success,,,,,,
5739,ok,33931826151516000_mini_set1_DOG_v1,success,False,2461395456.0,2.0,AFT-MN-12,True,50.0
5740,xx,30595781284994605_mini_set2_AWA_v1,success,,,,,,
5741,xx,306465485012678159_mini_set0_TEX_v1,success,,,,,,
5742,xx,30684953790010121_mini_set0_FLW_v1,diverged,True,4141662208.0,8.0,AFT-MN-10,True,1.0
5743,ok,37811280715195267_mini_set2_ACT_410_v1,success,False,4633024512.0,2.0,AFT-MN-07,True,50.0
5744,ok,6246624263444720_mini_set2_TEX_ALOT_v1,success,False,7340083712.0,32.0,AFT-MN-03,True,50.0
5745,ok,30741959941949900_mini_set2_FNG_v1,success,False,2699446784.0,4.0,AFT-MN-10,True,50.0
5746,xx,324218320768534405_mini_set2_MD_6_v1,AMP,,,,,,
5747,xx,3257615108641097_mini_set2_AWA_v1,AMP,,,,,,
5748,xx,32624802839764357_mini_set2_MD_6_v1,AMP,,,,,,
5749,xx,3265453722835345_mini_set1_INS_2_v1,AMP,,,,,,
5750,xx,33038103049151716_mini_set1_MD_5_BIS_v1,AMP,,,,,,
5751,xx,36595447228791744_mini_set2_MD_6_v1,OOM,,,,,,
5752,xx,3666306049561550_mini_set1_APL_v1,OOM,,,,,,
5753,xx,33173767577197245_mini_set0_RESISC_v1,AMP,,,,,,
5754,xx,3674863711272709_mini_set1_MD_5_BIS_v1,AMP,,,,,,
5755,xx,36841976047069617_mini_set0_PLT_VIL_v1,AMP,,,,,,
5756,xx,36862332377157762_mini_set0_CRS_v1,AMP,,,,,,
5757,xx,3686387592800386_mini_set0_PLT_VIL_v1,AMP,,,,,,
5758,xx,368696938067792737_mini_set1_ACT_40_v1,AMP,,,,,,
5759,xx,33472659159069497_mini_set1_ACT_40_v1,OOM,,,,,,
5760,xx,36965111646697491_mini_set1_DOG_v1,OOM,,,,,,
5761,xx,36985584884991772_mini_set0_PLK_v1,OOM,,,,,,
5762,xx,37046645660929700_mini_set2_PRT_v1,OOM,,,,,,
5763,xx,37066885462069742_mini_set2_TEX_ALOT_v1,OOM,,,,,,
5764,ok,37212069694488917_mini_set1_ACT_40_v1,success,False,10324112384.0,2.0,AFT-MN-05,False,1.0
5765,xx,33561694525370267_mini_set2_PRT_v1,success,,,,,,
5766,ok,3362974732054269_mini_set2_AWA_v1,success,False,10292963328.0,4.0,AFT-MN-11,False,1.0
5767,ok,37269481218452255_mini_set2_PRT_v1,success,False,10293355520.0,4.0,AFT-MN-05,False,1.0
5768,xx,37271657650568339_mini_set0_BCT_v1,AMP,,,,,,
5769,ok,374247904547712123_mini_set0_BRD_v1,success,True,6697993216.0,32.0,AFT-MN-05,True,26.0
5770,xx,30761338844653846_mini_set1_MD_5_BIS_v1,success,,,,,,
5771,xx,30806999561263303_mini_set1_MD_5_BIS_v1,success,,,,,,
5772,xx,30811346508254394_mini_set0_PLT_VIL_v1,success,,,,,,
5773,xx,39336462290197466_mini_set0_TEX_v1,OOM,,,,,,
5774,xx,30836826793560893_mini_set0_MD_MIX_v1,OOM,,,,,,
5775,xx,30989987411949186_mini_set1_ACT_40_v1,OOM,,,,,,
5776,xx,310281757908238053_mini_set2_PRT_v1,OOM,,,,,,
5777,xx,310631865048745869_mini_set1_DOG_v1,OOM,,,,,,
5778,ok,394422108691411133_mini_set0_MD_MIX_v1,success,False,9305905152.0,32.0,AFT-MN-04,False,1.0
5779,xx,311246962618415277_mini_set0_BRD_v1,success,,,,,,
5780,ok,90119971239589739_mini_set2_RSD_v1,success,True,3380823552.0,64.0,AFT-MN-01,True,26.0
5781,ok,3945585791159272_mini_set2_TEX_ALOT_v1,success,False,8581912064.0,32.0,AFT-MN-04,False,1.0
5782,xx,497362248299725990_mini_set0_SPT_v1,success,,,,,,
5783,xx,4975762554658928_mini_set1_TEX_DTD_v1,success,,,,,,
5784,xx,49758670861136439_mini_set2_TEX_ALOT_v1,success,,,,,,
5785,xx,49951348270509147_mini_set0_BCT_v1,success,,,,,,
5786,ok,9027293722430942_mini_set0_CRS_v1,success,False,80667648.0,4.0,AFT-MN-01,True,50.0
5787,xx,5006122740696441_mini_set2_RSD_v1,success,,,,,,
5788,xx,50135735371136992_mini_set0_RESISC_v1,success,,,,,,
5789,xx,501676849922822283_mini_set0_SPT_v1,success,,,,,,
5790,xx,50305199163729305_mini_set1_TEX_DTD_v1,success,,,,,,
5791,xx,50743122347790050_mini_set0_TEX_v1,success,,,,,,
5792,xx,509088936208556105_mini_set0_PLT_VIL_v1,success,,,,,,
5793,xx,51074496823097174_mini_set2_FNG_v1,success,,,,,,
5794,xx,5152861791734921_mini_set1_ACT_40_v1,success,,,,,,
5795,xx,51556891696672410_mini_set2_FNG_v1,success,,,,,,
5796,ok,90320832271877098_mini_set1_PNU_v1,success,False,336231936.0,8.0,AFT-MN-01,True,50.0
5797,xx,37890033052144737_mini_set0_BRD_v1,diverged,True,8890170368.0,4.0,AFT-MN-05,True,1.0
5798,xx,51679461366654125_mini_set2_PRT_v1,diverged,,,,,,
5799,xx,51708409743878099_mini_set2_ACT_410_v1,diverged,,,,,,
5800,ok,90307051097761698_mini_set0_RESISC_v1,success,False,10404922880.0,2.0,AFT-MN-01,False,1.0
5801,xx,37913334710707490_mini_set1_TEX_DTD_v1,success,,,,,,
5802,xx,517224366195589347_mini_set1_MED_LF_v1,diverged,True,10142479360.0,4.0,AFT-MN-06,False,1.0
5803,xx,37975013806923690_mini_set2_PLT_DOC_v1,diverged,,,,,,
5804,ok,51963630806941694_mini_set2_FNG_v1,success,False,206812672.0,32.0,AFT-MN-06,True,50.0
5805,xx,379818685241102894_mini_set2_MD_6_v1,success,,,,,,
5806,xx,3802229013114407_mini_set2_PRT_v1,success,,,,,,
5807,xx,38115391893813772_mini_set1_DOG_v1,success,,,,,,
5808,xx,38035920648140775_mini_set2_PRT_v1,success,,,,,,
5809,ok,5201945984903899_mini_set0_TEX_v1,success,False,8476058112.0,32.0,AFT-MN-06,False,1.0
5810,ok,52119578526468310_mini_set2_INS_v1,success,False,7526938624.0,64.0,AFT-MN-06,True,50.0
5811,ok,29864477298508555_mini_set2_RSD_v1,success,False,584450048.0,128.0,AFT-MN-08,True,50.0
5812,ok,39785469003311303_mini_set2_PRT_v1,success,False,1103048704.0,64.0,AFT-MN-04,True,50.0
5813,ok,3456502849541174_mini_set2_AWA_v1,success,False,7647412736.0,128.0,AFT-MN-11,True,50.0
5814,ok,3456502849541174_mini_set2_AWA_v1,success,False,7647412736.0,128.0,AFT-MN-11,True,50.0
5815,ok,39793697546547334_mini_set2_BTS_v1,success,False,2809061376.0,8.0,AFT-MN-04,True,50.0
5816,ok,346208331167982778_mini_set0_PLT_VIL_v1,success,False,606146048.0,8.0,AFT-MN-11,True,50.0
5817,ok,3832676845317375_mini_set1_INS_2_v1,success,False,1931006976.0,256.0,AFT-MN-07,True,50.0
5818,ok,383969744051600959_mini_set1_MED_LF_v1,success,False,9902786560.0,4.0,AFT-MN-07,False,1.0
5819,ok,38548291899224596_mini_set1_ACT_40_v1,success,False,10350718976.0,4.0,AFT-MN-07,False,1.0
5820,xx,91327814292614242_mini_set2_MD_6_v1,success,,,,,,
5821,xx,91402556318952429_mini_set0_PLK_v1,success,,,,,,
5822,xx,91486331854185082_mini_set1_DOG_v1,success,,,,,,
5823,ok,388586129897353814_mini_set2_BTS_v1,success,False,2540683264.0,32.0,AFT-MN-07,True,50.0
5824,xx,91670137353299856_mini_set1_MD_5_BIS_v1,success,,,,,,
5825,xx,91725586847624330_mini_set2_FNG_v1,success,,,,,,
5826,xx,91789664681726_mini_set1_DOG_v1,success,,,,,,
5827,ok,348922967330468329_mini_set2_PLT_DOC_v1,success,True,9337021440.0,16.0,AFT-MN-11,True,26.0
5828,xx,91925354414612465_mini_set1_PLT_NET_v1,success,,,,,,
5829,xx,388680613936759161_mini_set1_MED_LF_v1,success,,,,,,
5830,ok,388795866684593323_mini_set2_PLT_DOC_v1,success,False,9932251648.0,64.0,AFT-MN-07,False,1.0
5831,xx,39879715707395098_mini_set2_PRT_v1,batch_size>dataset_size,,,,,,
5832,xx,38996530217724503_mini_set0_PLK_v1,OOM,,,,,,
5833,xx,39013949455406515_mini_set1_ACT_40_v1,OOM,,,,,,
5834,ok,39085363310730825_mini_set2_BTS_v1,success,True,4042422272.0,4.0,AFT-MN-07,True,26.0
5835,xx,33958093570371685_mini_set2_RSD_v1,AMP,,,,,,
5836,xx,31267389859308955_mini_set0_TEX_v1,AMP,,,,,,
5837,ok,34106356152318946_mini_set0_BCT_v1,success,False,950903296.0,8.0,AFT-MN-12,True,50.0
5838,ok,3130619781039404_mini_set1_INS_2_v1,success,False,9468491776.0,128.0,AFT-MN-10,False,1.0
5839,ok,34226058009333120_mini_set1_RSICB_v1,success,False,3041094656.0,16.0,AFT-MN-12,True,50.0
5840,ok,313167476725340696_mini_set0_PLK_v1,success,False,7279726080.0,32.0,AFT-MN-10,True,50.0
5841,ok,49270988101737730_mini_set0_CRS_v1,success,False,128960000.0,8.0,AFT-MN-02,True,50.0
5842,ok,9257440302773365_mini_set1_ACT_40_v1,success,False,9945607168.0,4.0,AFT-MN-01,False,1.0
5843,ok,92828386194377305_mini_set0_BRD_v1,success,False,7796276736.0,32.0,AFT-MN-01,False,1.0
5844,xx,92922599152133337_mini_set0_TEX_v1,AMP,,,,,,
5845,ok,34927196342762481_mini_set1_INS_2_v1,success,True,4560251904.0,256.0,AFT-MN-11,True,26.0
5846,xx,9294229307036572_mini_set0_SPT_v1,success,,,,,,
5847,xx,93309633276202253_mini_set1_APL_v1,success,,,,,,
5848,ok,9316493137806510_mini_set2_AWA_v1,success,False,9071293952.0,16.0,AFT-MN-01,False,1.0
5849,ok,38065656385631687_mini_set2_PLT_DOC_v1,success,False,10105195008.0,2.0,AFT-MN-09,False,1.0
5850,xx,93659036702151659_mini_set0_FLW_v1,success,,,,,,
5851,ok,9369438775649624_mini_set1_INS_2_v1,success,False,9173474304.0,4.0,AFT-MN-01,True,50.0
5852,xx,93731685587054963_mini_set0_FLW_v1,success,,,,,,
5853,ok,381439978092110742_mini_set0_TEX_v1,success,False,8379668992.0,16.0,AFT-MN-09,True,50.0
5854,xx,9391298049147236_mini_set0_BCT_v1,success,,,,,,
5855,xx,94130399793264166_mini_set0_PLT_VIL_v1,success,,,,,,
5856,xx,94583062248130115_mini_set2_FNG_v1,success,,,,,,
5857,xx,94731862831816385_mini_set2_INS_v1,success,,,,,,
5858,xx,9477755094312796_mini_set1_PNU_v1,success,,,,,,
5859,ok,350283727589511379_mini_set2_AWA_v1,success,False,4882081280.0,128.0,AFT-MN-11,True,50.0
5860,xx,9503509237802935_mini_set1_INS_2_v1,success,,,,,,
5861,xx,9531484778572957_mini_set0_BRD_v1,success,,,,,,
5862,xx,95401671626966449_mini_set2_INS_v1,success,,,,,,
5863,xx,95406065174985352_mini_set2_BTS_v1,success,,,,,,
5864,xx,95460644545960639_mini_set1_INS_2_v1,success,,,,,,
5865,xx,9578100414984328_mini_set0_FLW_v1,success,,,,,,
5866,xx,96231557276650426_mini_set1_DOG_v1,success,,,,,,
5867,xx,964045122068106_mini_set0_PLT_VIL_v1,success,,,,,,
5868,xx,96629274733124676_mini_set1_PNU_v1,success,,,,,,
5869,xx,96705648275183920_mini_set1_INS_2_v1,success,,,,,,
5870,xx,96757133531270921_mini_set1_MED_LF_v1,success,,,,,,
5871,ok,35039086341935278_mini_set0_RESISC_v1,success,False,10226300928.0,2.0,AFT-MN-11,False,1.0
5872,xx,97297567933291982_mini_set2_PLT_DOC_v1,success,,,,,,
5873,xx,976541530409807_mini_set1_INS_2_v1,success,,,,,,
5874,ok,35216573852801610_mini_set2_MD_6_v1,success,,,,,,
5875,xx,97975001929552572_mini_set0_BCT_v1,success,,,,,,
5876,xx,62587006805250858_mini_set2_BTS_v1,success,,,,,,
5877,xx,62835870582494059_mini_set0_BRD_v1,success,,,,,,
5878,xx,62861405564263805_mini_set2_BTS_v1,success,,,,,,
5879,xx,6291703099948717_mini_set1_TEX_DTD_v1,success,,,,,,
5880,ok,62959899710701887_mini_set1_DOG_v1,success,False,10469551616.0,128.0,AFT-MN-03,False,1.0
5881,ok,39241343999911768_mini_set0_TEX_v1,success,False,10179939328.0,32.0,AFT-MN-07,False,1.0
5882,xx,39308657271598513_mini_set0_CRS_v1,OOM,,,,,,
5883,xx,49497714020590227_mini_set2_PRT_v1,OOM,,,,,,
5884,ok,49574726583598683_mini_set2_PLT_DOC_v1,success,False,10142895104.0,16.0,AFT-MN-02,False,1.0
5885,xx,3931240797324282_mini_set1_PLT_NET_v1,OOM,,,,,,
5886,ok,4967281624723989_mini_set0_RESISC_v1,success,False,10179751424.0,16.0,AFT-MN-02,False,1.0
5887,xx,52419908885149571_mini_set0_TEX_v1,success,,,,,,
5888,xx,52683234348104399_mini_set0_SPT_v1,AMP,,,,,,
5889,xx,52912914181742242_mini_set0_RESISC_v1,AMP,,,,,,
