device_count,initial_eval_loss,initial_eval_top1,initial_eval_top5,invalid_loss_value,max_memory_allocated,final_batch_size,experiment,project,curve_length
1,3.841796875,0.0,18.75,False,10377269760,8,30511888812450569_micro_set1_RSICB_v1,AFT-MC-01,1
1,3.4969621181488035,5.0,26.25,False,3944454144,64,21490171352802622_micro_set0_BRD_v1,AFT-MC-01,50
1,3.2506929278373717,4.375,26.25,False,2349721088,2,6056487873245016_micro_set0_RESISC_v1,AFT-MC-01,50
1,3.0295024671052633,2.6315789473684212,21.710526416176243,False,3874064384,32,133625097407040903_micro_set1_PNU_v1,AFT-MC-01,50
1,3.016750466823578,4.375,20.0,False,227867136,8,110308665057484954_micro_set0_CRS_v1,AFT-MC-01,50
1,3.119140625,3.125,25.0,False,1186328064,256,378619060112359251_micro_set2_PRT_v1,AFT-MC-01,50
1,3.6123669385910033,3.75,25.0,False,9647759360,16,69274609454105864_micro_set2_BTS_v1,AFT-MC-01,50
1,3.1785337924957275,12.5,37.5,False,10432004608,8,9382918694908868_micro_set2_MD_6_v1,AFT-MC-01,1
1,3.375390625,6.875,28.125,False,654437888,4,139334906943956487_micro_set2_RSD_v1,AFT-MC-01,50
1,3.2025494951950875,3.947368471246017,25.657895138389186,False,6785997824,32,190364240137130594_micro_set1_PNU_v1,AFT-MC-01,50
1,3.2420647621154783,0.625,23.125,False,33531392,4,240025046404636586_micro_set0_CRS_v1,AFT-MC-01,50
1,3.444013836979866,4.375,26.25,False,403072000,2,13762153247486148_micro_set2_INS_v1,AFT-MC-01,50
1,3.2532575577497482,3.125,26.25,False,3841167872,2,76258374428159190_micro_set1_TEX_DTD_v1,AFT-MC-01,50
1,3.108984375,4.375,27.5,False,2472059904,64,77414429410385069_micro_set0_MD_MIX_v1,AFT-MC-01,50
1,20139.50145263672,7.5,27.5,False,274312704,2,46050820732658088_micro_set0_PLK_v1,AFT-MC-01,50
1,3.3786011934280396,7.5,22.5,False,10419113984,8,63752303561972646_micro_set0_CRS_v1,AFT-MC-01,50
1,3.669921875,0.0,18.75,False,10226688512,8,55270429832736247_micro_set2_MD_6_v1,AFT-MC-01,1
1,2.9830422669649126,8.75,32.5,False,2593665024,2,399988098508145958_micro_set0_TEX_v1,AFT-MC-01,50
1,3.1978824013157894,4.605263208088122,26.973684411299857,False,913893888,64,60499568208248561_micro_set1_DOG_v1,AFT-MC-01,50
1,4.00880126953125,5.625,27.5,False,412433408,2,226110992291539795_micro_set1_TEX_DTD_v1,AFT-MC-01,50
1,3.6054602205753326,6.25,18.125,False,1152473600,4,71583174996308894_micro_set1_RSICB_v1,AFT-MC-01,50
1,3.003402388095856,5.0,17.5,False,5374016000,8,258112341456856528_micro_set0_FLW_v1,AFT-MC-01,50
1,,1.875,21.875,True,660965376,8,52764379248055181_micro_set2_TEX_ALOT_v1,AFT-MC-01,34
1,3.12185423374176,5.0,21.875,False,344367616,8,35582948130941608_micro_set2_ACT_410_v1,AFT-MC-01,50
1,3.00139696598053,3.125,21.875,False,8040162304,4,370177793345175662_micro_set2_ACT_410_v1,AFT-MC-01,50
1,3.2277812480926515,1.875,18.75,False,5770556416,32,37350531877396544_micro_set2_FNG_v1,AFT-MC-01,50
1,2.963623046875,8.75,32.5,False,10004037632,2,20188398647535321_micro_set0_PLT_VIL_v1,AFT-MC-01,50
1,3.0546875,6.25,15.625,False,10279181824,16,27551359899852601_micro_set1_TEX_DTD_v1,AFT-MC-01,1
1,2.994231367111206,7.5,30.0,False,124891136,8,73994337949491274_micro_set0_TEX_v1,AFT-MC-01,50
1,3.354296875,5.625,26.875,False,1685498880,64,64326008524509443_micro_set2_MD_6_v1,AFT-MC-01,50
1,3.252099609375,3.125,21.25,True,4433384960,2,66650801576313349_micro_set2_PRT_v1,AFT-MC-01,26
1,3.7767717838287354,0.0,3.125,False,10324016640,16,12326434624802332_micro_set2_TEX_ALOT_v1,AFT-MC-01,1
1,3.005487847328186,2.5,25.0,False,10347602944,16,3612864108596446_micro_set2_PLT_DOC_v1,AFT-MC-01,50
1,3.579684853553772,3.125,18.75,False,10309725184,16,4545872166627656_micro_set1_TEX_DTD_v1,AFT-MC-01,1
1,3.041015625,0.0,0.0,False,9983094272,2,20551366553100727_micro_set2_AWA_v1,AFT-MC-01,1
1,3.00380859375,5.0,28.125,False,2535719424,4,153653329682025789_micro_set1_TEX_DTD_v1,AFT-MC-01,50
1,3.138152280449867,0.625,13.75,False,3348228608,2,10207461071584764_micro_set0_TEX_v1,AFT-MC-01,50
1,3.1044921875,0.0,12.5,False,10279181824,16,76652688682084821_micro_set2_FNG_v1,AFT-MC-01,1
1,3.2976522922515867,3.125,11.875,False,767667200,32,65262530122273520_micro_set1_TEX_DTD_v1,AFT-MC-01,50
1,3.401538276672363,4.375,22.5,False,2347746816,64,197171294337853300_micro_set2_PLT_DOC_v1,AFT-MC-01,50
1,,4.375,24.375,True,5963897856,2,3396885339914065_micro_set1_ACT_40_v1,AFT-MC-01,1
1,3.488101875782013,3.125,13.125,False,2550667264,8,77643533360697106_micro_set1_MED_LF_v1,AFT-MC-01,50
1,3.1765625,4.375,25.0,False,653630976,64,138478458230035931_micro_set1_RSICB_v1,AFT-MC-01,50
1,3.3035567434210527,3.289473684210526,28.94736842105263,True,2853235200,8,4612387144595225_micro_set1_DOG_v1,AFT-MC-01,26
1,2.8527404817401362e+29,5.0,21.25,False,9587610112,8,94041256747420000_micro_set1_APL_v1,AFT-MC-01,50
1,3.615234375,6.25,35.9375,False,10397304320,32,27401241711121593_micro_set0_RESISC_v1,AFT-MC-01,1
1,3.003932499885559,5.0,28.125,False,4644961792,8,112269417923598034_micro_set1_TEX_DTD_v1,AFT-MC-01,50
1,3.57177734375,7.5,22.5,False,1277062656,8,17488837396044905_micro_set0_PLT_VIL_v1,AFT-MC-01,50
1,3.303644216374347,3.289473684210526,28.94736842105263,False,199424000,2,199327420503063504_micro_set1_DOG_v1,AFT-MC-01,50
1,,4.6875,28.125,True,10110313472,64,119673713810985223_micro_set2_PRT_v1,AFT-MC-01,1
1,3.0546875,3.125,23.125,False,395718144,32,134668301919225003_micro_set1_MED_LF_v1,AFT-MC-01,50
1,3.22265625,2.5,28.125,False,10302614016,32,63701423622815469_micro_set2_INS_v1,AFT-MC-01,50
1,3.2922672986984254,2.5,15.625,False,9949366272,16,5765428533334490_micro_set1_INS_2_v1,AFT-MC-01,50
1,3.0237733125686646,1.5625,18.75,False,10411621376,32,21528431771473722_micro_set2_ACT_410_v1,AFT-MC-01,1
1,3.67900390625,1.25,22.5,True,1060315136,8,55161992368920623_micro_set0_BCT_v1,AFT-MC-01,26
1,3.1824440956115723,3.75,21.875,False,5608456192,256,10850235494912960_micro_set0_FLW_v1,AFT-MC-01,50
1,3.3103515625,5.625,19.375,False,10323618304,8,176077404580121277_micro_set1_RSICB_v1,AFT-MC-01,50
1,3.102753734588623,3.125,26.25,False,5561256960,64,27731301671103652_micro_set1_MD_5_BIS_v1,AFT-MC-01,50
1,3.364089956879616,5.0,28.125,False,662889984,2,99078177971234322_micro_set2_BTS_v1,AFT-MC-01,50
1,3.12734375,1.875,26.25,False,10402882560,32,27572360840222955_micro_set1_TEX_DTD_v1,AFT-MC-01,50
1,3.06640625,2.5,20.625,False,7748121088,64,90423711244262747_micro_set1_RSICB_v1,AFT-MC-01,50
1,3.05390625,6.875,28.125,False,725447168,64,23466233408784311_micro_set1_INS_2_v1,AFT-MC-01,50
1,3.377972495555878,4.375,24.375,False,1106481664,8,32046939977755054_micro_set0_PLK_v1,AFT-MC-01,50
1,2.979052948951721,8.75,25.0,False,433862144,16,54495740757766434_micro_set1_RSICB_v1,AFT-MC-01,50
1,,5.0,20.625,True,9590841856,32,17831098749123245_micro_set0_PLT_VIL_v1,AFT-MC-01,1
1,3.016081523895264,4.375,17.5,False,1950780928,64,83637282628964134_micro_set0_BCT_v1,AFT-MC-01,50
1,3.022441935539246,1.875,19.375,False,283606528,16,201215819142272238_micro_set0_FLW_v1,AFT-MC-01,50
1,2.1690346803574972e+29,5.625,22.5,True,10238527488,8,18858924937999578_micro_set2_FNG_v1,AFT-MC-01,3
1,3.016227674484253,5.625,26.25,False,429917184,16,12503847546113082_micro_set2_INS_v1,AFT-MC-01,50
1,3.088678479194641,6.25,31.25,False,10356190208,16,31494364979581724_micro_set0_CRS_v1,AFT-MC-01,1
1,4.1046875,1.875,20.0,False,1863032320,32,79104593286683937_micro_set2_TEX_ALOT_v1,AFT-MC-01,50
1,3.0594994708111414,5.2631578947368425,26.973684210526315,False,4234685440,4,13198020097000394_micro_set1_PNU_v1,AFT-MC-01,50
1,4.044974756240845,5.625,23.125,False,6432538112,32,65670967859356070_micro_set1_APL_v1,AFT-MC-01,50
1,3.4632206082344057,3.75,18.125,False,1738078208,8,347137956735273904_micro_set1_MED_LF_v1,AFT-MC-01,50
1,3.081005573272705,10.9375,31.25,False,10113618432,32,14587359435923160_micro_set1_DOG_v1,AFT-MC-01,1
1,3.69736328125,2.5,23.75,False,3754421248,8,135180171456485_micro_set2_MD_6_v1,AFT-MC-01,50
1,3.193869400024414,5.0,26.875,False,162607104,8,17843817737622856_micro_set2_FNG_v1,AFT-MC-01,50
1,,5.0,23.125,True,10190931456,16,28606253809309355_micro_set1_RSICB_v1,AFT-MC-01,1
1,4.101398277282715,1.875,23.125,False,10458577408,32,47445376355589592_micro_set1_INS_2_v1,AFT-MC-01,50
1,3.207777738571167,4.375,26.25,False,1927355904,8,9207471057886966_micro_set2_PRT_v1,AFT-MC-01,50
1,3.0341970562934875,8.125,30.0,False,475969024,4,178391763677721440_micro_set0_TEX_v1,AFT-MC-01,50
1,,5.0,21.25,False,3482016768,256,57398686739932263_micro_set0_PLK_v1,AFT-MC-01,50
1,,1.875,21.875,True,3026057728,2,67946623528818979_micro_set2_TEX_ALOT_v1,AFT-MC-01,1
1,2.932683825492859,12.5,56.25,False,10294055424,8,125535736886555568_micro_set0_SPT_v1,AFT-MC-01,1
1,3.14482421875,5.625,28.75,False,5658194944,8,292479192035866589_micro_set0_PLK_v1,AFT-MC-01,50
1,3.525,3.125,15.625,False,9242099712,32,75569745812553567_micro_set0_CRS_v1,AFT-MC-01,50
1,3.372265625,6.25,25.625,False,2350075904,64,58192704356996909_micro_set1_APL_v1,AFT-MC-01,50
1,15658.62197265625,5.0,20.0,False,227816960,8,27895174549633318_micro_set1_TEX_DTD_v1,AFT-MC-01,50
1,3.135546875,4.375,31.875,False,4771751936,32,61421195269769841_micro_set1_APL_v1,AFT-MC-01,50
1,2.983984375,8.75,32.5,False,8301431808,128,38300180686860721_micro_set0_TEX_v1,AFT-MC-01,50
1,3.229443687200546,8.75,18.75,False,282007552,4,72360485666504912_micro_set2_AWA_v1,AFT-MC-01,50
1,2.976575553417206,6.875,31.875,False,3907901440,8,27315753092099716_micro_set0_TEX_v1,AFT-MC-01,50
1,3.0525844275951384,7.5,31.25,False,78999552,4,15024487415810636_micro_set0_BRD_v1,AFT-MC-01,50
1,3.138918328285217,8.125,29.375,False,5652733952,16,333045979075319604_micro_set1_PLT_NET_v1,AFT-MC-01,50
1,2.9513774671052633,4.605263258281507,30.26315809551038,False,10039510016,32,3500338014359925_micro_set1_DOG_v1,AFT-MC-01,50
1,3.0633686065673826,8.75,31.25,False,376916480,32,110117687951927006_micro_set1_APL_v1,AFT-MC-01,50
1,3.36552734375,1.25,26.25,False,8777779712,4,86052314049118401_micro_set0_PLT_VIL_v1,AFT-MC-01,50
1,3.253125,3.125,26.25,False,1814197248,16,83174608854001699_micro_set1_TEX_DTD_v1,AFT-MC-01,50
1,3.43359375,3.75,21.875,False,1685498880,64,143196899842558235_micro_set0_BRD_v1,AFT-MC-01,50
1,3.0654296875,3.125,34.375,False,10384566784,16,297088987315243275_micro_set0_MD_MIX_v1,AFT-MC-01,1
1,3.3140571117401123,7.5,24.375,False,2350731264,64,209637003179797156_micro_set2_AWA_v1,AFT-MC-01,50
1,2.8359375,0.0,50.0,False,10400519168,2,996396123104645_micro_set1_PLT_NET_v1,AFT-MC-01,1
1,3.384121859073639,6.875,28.125,False,10440334336,8,215953747066206244_micro_set1_TEX_DTD_v1,AFT-MC-01,50
1,3.068359375,0.0,18.75,False,9671883776,8,43817978224557335_micro_set1_PLT_NET_v1,AFT-MC-01,1
1,3.011232376098633,6.25,18.75,False,10306201088,8,68890458902539310_micro_set2_PLT_DOC_v1,AFT-MC-01,1
1,3.3404233694076537,8.75,26.875,False,619368960,16,394862137841780592_micro_set2_TEX_ALOT_v1,AFT-MC-01,50
1,3.3748154640197754,0.0,25.0,False,10416112128,4,108958629010356510_micro_set2_PRT_v1,AFT-MC-01,1
1,3.1423116087913514,8.125,25.625,False,66994176,2,29275932154287726_micro_set2_BTS_v1,AFT-MC-01,50
1,,6.25,12.5,True,9996172800,8,88923893981051609_micro_set0_PLT_VIL_v1,AFT-MC-01,1
1,3.037434935569763,3.125,29.6875,False,9049562112,32,17679292966733702_micro_set2_INS_v1,AFT-MC-01,1
1,3.4827411651611326,8.125,27.5,False,2650068480,8,19209861747002740_micro_set0_RESISC_v1,AFT-MC-01,50
1,3.0981959462165833,5.625,22.5,False,10318461952,8,11236618681089148_micro_set2_FNG_v1,AFT-MC-01,50
1,3.2981751918792725,4.375,18.75,False,745416704,16,146751916626750102_micro_set1_RSICB_v1,AFT-MC-01,50
1,3.001439144736842,8.552631578947368,25.657894736842106,False,232924672,16,79770917207900544_micro_set1_PNU_v1,AFT-MC-01,50
1,3.055078125,4.375,23.125,False,8227716096,32,32562990637210683_micro_set1_MED_LF_v1,AFT-MC-01,50
1,3.054005169868469,7.5,29.375,False,145394176,16,88098553350300840_micro_set1_APL_v1,AFT-MC-01,50
1,3.43388671875,3.125,13.125,False,5702340608,8,340826371014360731_micro_set0_TEX_v1,AFT-MC-01,50
1,3.0398021936416626,0.0,25.0,False,9932546048,4,18758935312655262_micro_set2_RSD_v1,AFT-MC-01,1
1,3.03310546875,10.0,30.625,False,9690683904,8,37376598877147973_micro_set2_AWA_v1,AFT-MC-01,50
1,4.260256290435791,5.0,28.125,False,10240796160,32,143725639622730114_micro_set2_PRT_v1,AFT-MC-01,50
1,3.717909049987793,5.0,23.75,False,2005316096,64,18329366294436934_micro_set0_RESISC_v1,AFT-MC-01,50
1,,4.375,21.875,False,6770796032,32,20799735820180695_micro_set1_MD_5_BIS_v1,AFT-MC-01,50
1,2.926396420127467,10.526315789473685,33.55263157894737,False,9839282176,16,371253029702747536_micro_set1_DOG_v1,AFT-MC-01,50
1,12953.203881835938,3.125,26.875,False,421056512,8,298093362151006768_micro_set2_RSD_v1,AFT-MC-01,50
1,2.991776315789474,6.578947368421052,34.21052631578947,False,94109184,2,37595822866249681_micro_set1_DOG_v1,AFT-MC-01,50
1,3.365625,1.25,26.25,False,7738980864,32,333926673172101357_micro_set0_PLT_VIL_v1,AFT-MC-01,50
1,3.08828125,6.25,30.0,False,149939200,32,69584042986313733_micro_set0_MD_MIX_v1,AFT-MC-01,50
1,4.761002504825592,5.625,20.625,False,3707984384,8,24389675923670806_micro_set0_SPT_v1,AFT-MC-01,50
1,3.3,4.375,26.875,False,9174677504,128,652063154710695_micro_set1_PLT_NET_v1,AFT-MC-01,50
1,3.557068479061127,3.75,23.125,False,10332850688,8,238597235292823044_micro_set1_MED_LF_v1,AFT-MC-01,50
1,3.3352608680725098,0.0,0.0,False,9556199424,2,20253145072133810_micro_set1_ACT_40_v1,AFT-MC-01,1
1,3.567578125,8.75,28.75,True,4329807872,16,60333795443254597_micro_set0_SPT_v1,AFT-MC-01,26
1,3.15546875,5.0,23.75,True,2615642112,128,55094486031499261_micro_set1_INS_2_v1,AFT-MC-01,26
1,3.1041015625,5.0,33.125,True,4605416960,8,60475750578731543_micro_set0_CRS_v1,AFT-MC-01,26
1,3.4015384197235106,4.375,22.5,False,481935872,8,103801909989522244_micro_set2_PLT_DOC_v1,AFT-MC-01,50
1,,5.0,23.75,True,6452945920,4,24862853450906301_micro_set1_TEX_DTD_v1,AFT-MC-01,1
1,3.216665744781494,6.25,18.75,False,10287655424,16,79781578831786404_micro_set1_MED_LF_v1,AFT-MC-01,1
1,3.1697265625,8.125,28.125,False,2623180800,16,68334495234014599_micro_set2_BTS_v1,AFT-MC-01,50
1,,12.5,37.5,True,10135397888,4,26960377393665781_micro_set1_MED_LF_v1,AFT-MC-01,1
1,3.06015625,6.25,30.625,False,5314142208,16,8468530412558281_micro_set0_PLK_v1,AFT-MC-01,50
1,3.044091796875,1.875,23.75,False,3253575168,4,19649775118717929_micro_set0_FLW_v1,AFT-MC-01,50
1,3.02122163772583,0.0,0.0,False,10319936000,8,8578058555409782_micro_set0_BRD_v1,AFT-MC-01,1
1,3.2325246710526314,4.605263157894737,22.36842105263158,False,6636951040,8,194593626491108369_micro_set1_PNU_v1,AFT-MC-01,50
1,3.198318079898232,4.605263208088122,26.973684411299857,False,1490447872,64,6292512919658458_micro_set1_DOG_v1,AFT-MC-01,50
1,3.3040865659713745,6.25,39.0625,False,10314881536,32,5622877716060484_micro_set0_BRD_v1,AFT-MC-01,1
1,3.5941215947270395,3.75,28.125,False,1773895168,2,2510825841849582_micro_set2_PLT_DOC_v1,AFT-MC-01,50
1,3.120556640625,5.625,28.125,False,32105472,4,13485298528297155_micro_set2_AWA_v1,AFT-MC-01,50
1,,5.625,27.5,False,10259016192,8,59354981973721805_micro_set0_FLW_v1,AFT-MC-01,50
1,3.1903316020965575,5.0,31.25,False,1178447360,32,93800163319976312_micro_set0_SPT_v1,AFT-MC-01,50
1,3.2571422457695007,4.375,20.625,False,5373977600,8,78153482037299674_micro_set2_INS_v1,AFT-MC-01,50
1,3.2853947401046755,5.0,18.125,False,219578368,16,59665778211223500_micro_set2_TEX_ALOT_v1,AFT-MC-01,50
1,3.12109375,1.875,28.125,False,9174659072,128,117640019982003765_micro_set0_BCT_v1,AFT-MC-01,1
1,3.0115890741348266,8.125,27.5,False,5839559680,16,88673393674345002_micro_set2_AWA_v1,AFT-MC-01,50
1,4.528479814529419,0.0,9.375,False,10393687040,16,96495394989119932_micro_set0_FLW_v1,AFT-MC-01,1
1,3.750492572784424,6.25,25.0,False,10432140800,16,20747088102498220_micro_set2_PLT_DOC_v1,AFT-MC-01,1
1,3.008557653427124,3.125,28.125,False,10359680000,32,63336357380045872_micro_set1_APL_v1,AFT-MC-01,50
1,3.090234375,8.75,23.125,False,10342509568,8,55442670152173153_micro_set1_RSICB_v1,AFT-MC-01,50
1,4.52401123046875,3.125,22.5,False,10391666176,32,21977555267495926_micro_set2_INS_v1,AFT-MC-01,50
1,,5.625,26.875,True,5935403008,16,32694437302629505_micro_set0_BRD_v1,AFT-MC-01,26
1,3.060302734375,5.0,17.5,False,7764178944,4,68193587703021159_micro_set2_AWA_v1,AFT-MC-01,50
1,4.2753565311431885,3.125,13.75,False,5966958080,16,86187523843986504_micro_set1_MED_LF_v1,AFT-MC-01,50
1,3.0380101203918457,3.125,14.0625,False,10237299712,32,16073182312682522_micro_set2_AWA_v1,AFT-MC-01,1
1,3.7109375,1.875,18.75,False,10359927808,16,18283922906093057_micro_set1_MD_5_BIS_v1,AFT-MC-01,50
1,1.346207557051482e+18,0.0,23.4375,False,7841575424,32,234481725779901094_micro_set2_ACT_410_v1,AFT-MC-01,1
1,3.181640625,0.0,0.0,False,9969340416,4,429059418035281559_micro_set2_INS_v1,AFT-MC-01,1
1,2.9920847039473686,6.578947368421052,34.210526717336556,True,580554752,32,29453059386569061_micro_set1_DOG_v1,AFT-MC-01,26
1,12953.204321289062,3.125,26.875,False,193743360,4,14702627799123338_micro_set2_RSD_v1,AFT-MC-01,50
1,3.2375,4.375,21.875,False,773192192,128,31606671110183437_micro_set0_SPT_v1,AFT-MC-01,50
1,3.248046875,5.0,24.375,False,8695182336,128,22730631065928699_micro_set2_MD_6_v1,AFT-MC-01,50
1,3.2490234375,5.625,24.375,False,10323618304,8,36182075040931695_micro_set0_MD_MIX_v1,AFT-MC-01,50
1,3.059299612045288,8.75,24.375,False,376916480,32,32002972067725388_micro_set2_BTS_v1,AFT-MC-01,50
1,3.008557641506195,3.125,28.125,False,5701966336,8,145265622946360438_micro_set1_APL_v1,AFT-MC-01,50
1,,5.0,20.625,True,5935493120,2,216424157673213055_micro_set0_PLT_VIL_v1,AFT-MC-01,1
1,3.2938262224197388,4.6875,25.0,False,10212240896,32,124220866757033046_micro_set2_ACT_410_v1,AFT-MC-01,1
1,3.045558986067772,3.125,31.25,False,161463296,2,475250360905782_micro_set0_FLW_v1,AFT-MC-01,50
1,3.0278295993804933,8.125,17.5,False,8634010112,16,19368382737469832_micro_set2_INS_v1,AFT-MC-01,50
1,3.212890625,6.875,26.875,False,10239281152,16,87062838587556941_micro_set1_APL_v1,AFT-MC-01,50
1,3.117578125,4.375,23.125,False,276319232,16,63798714579362047_micro_set2_MD_6_v1,AFT-MC-01,50
1,2.9381167763157894,5.2631578947368425,27.631579148141963,False,10418705920,128,104872940363547915_micro_set1_DOG_v1,AFT-MC-01,1
1,3.152734375,3.125,25.625,False,10461954560,32,19044824801197801_micro_set1_RSICB_v1,AFT-MC-01,50
1,3.275217056274414,7.5,31.875,False,382969344,8,22175152761335620_micro_set0_CRS_v1,AFT-MC-01,50
1,3.116796875,6.25,22.5,False,394956288,64,43598158462062929_micro_set2_RSD_v1,AFT-MC-01,50
1,3.4440083503723145,3.125,20.625,False,5755064832,256,272003892474220196_micro_set0_RESISC_v1,AFT-MC-01,50
1,3.0142022609710692,3.125,20.0,False,10296474112,8,157580165710831944_micro_set1_ACT_40_v1,AFT-MC-01,50
1,3.0843722820281982,3.75,17.5,False,5307646976,4,6982822072140014_micro_set1_RSICB_v1,AFT-MC-01,50
1,3.4693736642599107,6.25,26.875,False,701088768,2,80623741960982592_micro_set2_ACT_410_v1,AFT-MC-01,50
