,output_state,experiment,diagnosis,invalid_loss_value,max_memory_allocated,final_batch_size,project,linear_probing,curve_length
394,xx,10359312415137867_mini_set2_ACT_410_v1,AMP,,,,,,
395,xx,243838150750137922_mini_set2_PRT_v1,batch_size>dataset_size,,,,,,
396,ok,24393990780021891_mini_set2_RSD_v1,success,,,,,,
397,ok,24475921138851051_mini_set0_PLK_v1,success,,,,,,
398,xx,105975299536666893_mini_set1_TEX_DTD_v1,AMP,,,,,,
399,xx,10527864773349053_mini_set0_TEX_v1,AMP,,,,,,
400,ok,104157234035789220_mini_set0_PLK_v1,success,,,,,,
401,xx,106190736539892622_mini_set1_MD_5_BIS_v1,cuDNN_error,,,,,,
402,ok,106644801653549070_mini_set1_ACT_40_v1,success,,,,,,
403,xx,24738883860832544_mini_set0_MD_MIX_v1,OOM,,,,,,
404,ok,106699006128989058_mini_set0_SPT_v1,success,,,,,,
405,xx,10808941598832983_mini_set2_MD_6_v1,AMP,,,,,,
406,ok,103923008097339626_mini_set1_TEX_DTD_v1,success,,,,,,
407,ok,10438012759798738_mini_set2_AWA_v1,success,,,,,,
408,ok,104487120734324861_mini_set0_PLK_v1,success,,,,,,
409,ok,10452294348607325_mini_set1_PLT_NET_v1,success,,,,,,
410,ok,10480168290771669_mini_set1_DOG_v1,success,,,,,,
411,ok,104595054055108086_mini_set0_MD_MIX_v1,success,,,,,,
412,ok,10636515863722185_mini_set2_FNG_v1,success,,,,,,
413,ok,106652206208926992_mini_set0_RESISC_v1,success,,,,,,
414,ok,105752631351695117_mini_set2_RSD_v1,success,,,,,,
415,ok,104903007927019169_mini_set2_PRT_v1,success,,,,,,
416,ok,104767020675392688_mini_set0_PLK_v1,success,,,,,,
417,xx,105216807798341677_mini_set0_RESISC_v1,AMP,,,,,,
418,ok,105247316885186799_mini_set0_TEX_v1,success,,,,,,
419,ok,10673538093248694_mini_set0_CRS_v1,success,,,,,,
420,xx,10472018957621180_mini_set2_ACT_410_v1,success,,,,,,
421,ok,112630944932537073_mini_set0_RESISC_v1,success,,,,,,
422,xx,113064454320754525_mini_set0_CRS_v1,OOM,,,,,,
423,xx,104879849686767185_mini_set2_AWA_v1,OOM,,,,,,
424,xx,10683609968702020_mini_set1_DOG_v1,OOM,,,,,,
425,ok,107219968352890090_mini_set2_FNG_v1,success,,,,,,
426,ok,105981065137131484_mini_set2_MD_6_v1,success,,,,,,
427,ok,10707968439445465_mini_set0_MD_MIX_v1,success,,,,,,
428,ok,10743029619569076_mini_set0_BCT_v1,success,,,,,,
429,ok,107868486969586963_mini_set2_AWA_v1,success,,,,,,
430,ok,10623900663670638_mini_set2_AWA_v1,success,,,,,,
431,ok,106260255205848405_mini_set2_PRT_v1,success,,,,,,
432,ok,10633857704175264_mini_set1_RSICB_v1,success,,,,,,
433,ok,10530776923615088_mini_set1_TEX_DTD_v1,success,,,,,,
434,ok,10857900254493506_mini_set1_APL_v1,success,,,,,,
435,ok,24824816118396963_mini_set0_BRD_v1,success,,,,,,
436,ok,106186671223685874_mini_set2_ACT_410_v1,success,,,,,,
437,ok,109051624722396064_mini_set1_PLT_NET_v1,success,,,,,,
438,ok,106553522007778848_mini_set2_ACT_410_v1,success,,,,,,
439,xx,24895148997143319_mini_set2_RSD_v1,OOM,,,,,,
440,ok,104394611606714130_mini_set1_PNU_v1,success,,,,,,
441,xx,10545318425123338_mini_set2_BTS_v1,OOM,,,,,,
442,ok,105791369228170292_mini_set0_PLK_v1,success,,,,,,
443,ok,109132771986720224_mini_set1_PLT_NET_v1,success,,,,,,
444,ok,104576096630738079_mini_set0_BRD_v1,success,,,,,,
445,xx,106687623283217231_mini_set2_PRT_v1,OOM,,,,,,
446,ok,104677010118028138_mini_set1_PLT_NET_v1,success,,,,,,
447,ok,11382453466718312_mini_set2_PLT_DOC_v1,success,,,,,,
448,ok,106851991756425476_mini_set0_FLW_v1,success,,,,,,
449,xx,107170543319371453_mini_set1_RSICB_v1,AMP,,,,,,
450,xx,106892615396244442_mini_set1_RSICB_v1,AMP,,,,,,
451,ok,107342739133364254_mini_set0_PLK_v1,success,,,,,,
452,xx,107168187467545219_mini_set0_TEX_v1,AMP,,,,,,
453,xx,106892495123871934_mini_set0_FLW_v1,OOM,,,,,,
454,ok,10692514705873318_mini_set0_PLT_VIL_v1,success,,,,,,
455,xx,10724959636630045_mini_set1_ACT_40_v1,AMP,,,,,,
456,xx,109411608878342619_mini_set0_BRD_v1,AMP,,,,,,
457,ok,109669501659730939_mini_set2_FNG_v1,success,,,,,,
458,ok,105944688441549104_mini_set1_TEX_DTD_v1,success,,,,,,
459,ok,105246672380613098_mini_set1_PLT_NET_v1,success,,,,,,
460,ok,106085095106393566_mini_set0_BCT_v1,success,,,,,,
461,ok,106181164065811268_mini_set1_DOG_v1,success,,,,,,
462,ok,10768215390868059_mini_set1_MED_LF_v1,success,,,,,,
463,ok,10746674053796408_mini_set2_AWA_v1,success,,,,,,
464,ok,10783844101689782_mini_set2_PLT_DOC_v1,success,,,,,,
465,ok,108376153811888065_mini_set2_AWA_v1,success,,,,,,
466,ok,11410992442475374_mini_set0_PLT_VIL_v1,success,,,,,,
467,ok,10530395838124390_mini_set1_MD_5_BIS_v1,success,,,,,,
468,ok,10807443650236345_mini_set2_PLT_DOC_v1,success,,,,,,
469,ok,106522975814817829_mini_set1_RSICB_v1,success,,,,,,
470,ok,108302679973085832_mini_set2_MD_6_v1,success,,,,,,
471,ok,107302916723125701_mini_set1_PNU_v1,success,,,,,,
472,ok,10579392582169601_mini_set0_RESISC_v1,success,,,,,,
473,xx,24942886512277359_mini_set0_PLK_v1,AMP,,,,,,
474,ok,105866119155805411_mini_set0_PLT_VIL_v1,success,,,,,,
475,ok,249575201260931903_mini_set2_INS_v1,success,,,,,,
476,xx,106088338746452905_mini_set1_MD_5_BIS_v1,AMP,,,,,,
477,ok,106379487358175324_mini_set2_AWA_v1,success,,,,,,
478,ok,10637582349826692_mini_set0_TEX_v1,success,,,,,,
479,ok,106408641571872884_mini_set1_ACT_40_v1,success,,,,,,
480,xx,114345224854788051_mini_set0_PLK_v1,AMP,,,,,,
481,ok,10897921585130804_mini_set0_BRD_v1,success,,,,,,
482,ok,11437937477391909_mini_set2_MD_6_v1,success,,,,,,
483,ok,108318357642495246_mini_set1_INS_2_v1,success,,,,,,
484,ok,10653119930892886_mini_set1_INS_2_v1,success,,,,,,
485,ok,107408410197849309_mini_set1_RSICB_v1,success,,,,,,
486,xx,110118200450490845_mini_set2_PRT_v1,batch_size>dataset_size,,,,,,
487,ok,10687573628473958_mini_set0_SPT_v1,success,,,,,,
488,ok,107566135773604552_mini_set0_CRS_v1,success,,,,,,
489,ok,10867846261429156_mini_set1_RSICB_v1,success,,,,,,
490,ok,1106044262507746_mini_set2_INS_v1,success,,,,,,
491,ok,108796365076123590_mini_set1_APL_v1,success,,,,,,
492,ok,110892615786219085_mini_set0_TEX_v1,success,,,,,,
493,xx,108516110046312169_mini_set1_MD_5_BIS_v1,AMP,,,,,,
494,ok,11089458777400297_mini_set1_PNU_v1,success,,,,,,
495,ok,108610899243977314_mini_set1_TEX_DTD_v1,success,,,,,,
496,xx,107757520944621803_mini_set2_ACT_410_v1,AMP,,,,,,
497,xx,107779091062950387_mini_set1_INS_2_v1,AMP,,,,,,
498,xx,108031753505298562_mini_set1_PNU_v1,batch_size>dataset_size,,,,,,
499,ok,108244393103623096_mini_set0_SPT_v1,success,,,,,,
500,xx,106982994991986750_mini_set2_MD_6_v1,success,,,,,,
501,xx,107160403933292383_mini_set1_PNU_v1,AMP,,,,,,
502,ok,107643217003550028_mini_set1_ACT_40_v1,success,,,,,,
503,ok,11096401524879237_mini_set0_BCT_v1,success,,,,,,
504,ok,1094730252212489_mini_set1_APL_v1,success,,,,,,
505,ok,109169781669942623_mini_set1_INS_2_v1,success,,,,,,
506,xx,25084843032769429_mini_set2_ACT_410_v1,AMP,,,,,,
507,ok,109484888580076145_mini_set0_BCT_v1,success,,,,,,
508,ok,25445515514141210_mini_set0_SPT_v1,success,,,,,,
509,ok,108652748426006780_mini_set0_MD_MIX_v1,success,,,,,,
510,xx,106199597625580256_mini_set2_FNG_v1,OOM,,,,,,
511,ok,109675333175269510_mini_set2_RSD_v1,success,,,,,,
512,ok,148827347856780901_mini_set2_PRT_v1,success,,,,,,
513,ok,114405661357628071_mini_set2_RSD_v1,success,,,,,,
514,ok,107693778978088708_mini_set0_CRS_v1,success,,,,,,
515,ok,14898705713420522_mini_set2_FNG_v1,success,,,,,,
516,xx,111107956263044971_mini_set1_APL_v1,OOM,,,,,,
517,ok,111608783528598801_mini_set2_BTS_v1,success,,,,,,
518,ok,110144276200567358_mini_set1_DOG_v1,success,,,,,,
519,xx,10781028954069429_mini_set1_MED_LF_v1,OOM,,,,,,
520,ok,108205789559422646_mini_set0_RESISC_v1,success,,,,,,
521,ok,108105410285201877_mini_set1_RSICB_v1,success,,,,,,
522,ok,108414957486605118_mini_set0_TEX_v1,success,,,,,,
523,xx,11063130284940061_mini_set1_MD_5_BIS_v1,success,,,,,,
524,xx,11113727737026257_mini_set1_PNU_v1,batch_size>dataset_size,,,,,,
525,xx,111443227500859207_mini_set0_BCT_v1,diverged,,,,,,
526,ok,109383198881233789_mini_set2_PLT_DOC_v1,success,,,,,,
527,ok,14947581833562154_mini_set1_DOG_v1,success,,,,,,
528,xx,112031328008420686_mini_set1_INS_2_v1,OOM,,,,,,
529,ok,112101010992050333_mini_set1_MED_LF_v1,success,,,,,,
530,ok,109389643513289220_mini_set0_RESISC_v1,success,,,,,,
531,ok,109451725992152409_mini_set2_PRT_v1,success,,,,,,
532,xx,10988279286674990_mini_set1_MD_5_BIS_v1,success,,,,,,
533,ok,112290521171955693_mini_set1_DOG_v1,success,,,,,,
534,xx,107368816719204585_mini_set0_SPT_v1,success,,,,,,
535,ok,10737428391145904_mini_set1_APL_v1,success,,,,,,
536,ok,10751699084817737_mini_set0_PLK_v1,success,,,,,,
537,ok,114479347255425504_mini_set0_TEX_v1,success,,,,,,
538,ok,112267995459033974_mini_set2_FNG_v1,success,,,,,,
539,ok,108948319690000341_mini_set1_PNU_v1,success,,,,,,
540,ok,107972723897830691_mini_set1_RSICB_v1,success,,,,,,
541,ok,108078701443529373_mini_set2_ACT_410_v1,success,,,,,,
542,ok,25620698192901490_mini_set1_ACT_40_v1,success,,,,,,
543,ok,11285799849808428_mini_set2_FNG_v1,success,,,,,,
544,xx,107892511215767805_mini_set0_BCT_v1,AMP,,,,,,
545,ok,11328587162659965_mini_set2_ACT_410_v1,success,,,,,,
546,xx,10808196717302007_mini_set2_INS_v1,AMP,,,,,,
547,xx,108387185896535559_mini_set2_PLT_DOC_v1,AMP,,,,,,
548,xx,11076446549961693_mini_set1_TEX_DTD_v1,AMP,,,,,,
549,xx,113404734307621383_mini_set2_PLT_DOC_v1,diverged,,,,,,
550,xx,11003369668947863_mini_set2_TEX_ALOT_v1,OOM,,,,,,
551,ok,113789798816825826_mini_set2_PRT_v1,success,,,,,,
552,xx,11158402310276499_mini_set2_FNG_v1,OOM,,,,,,
553,ok,109831727706491781_mini_set0_TEX_v1,success,,,,,,
554,ok,111849153278200055_mini_set0_PLK_v1,success,,,,,,
555,xx,25657687956083065_mini_set1_MD_5_BIS_v1,AMP,,,,,,
556,xx,25698508125326751_mini_set1_INS_2_v1,AMP,,,,,,
557,ok,25735992591025245_mini_set2_AWA_v1,success,,,,,,
558,ok,114738485559364190_mini_set0_RESISC_v1,success,,,,,,
559,ok,11482808909584491_mini_set2_TEX_ALOT_v1,success,,,,,,
560,xx,10945569127375830_mini_set1_RSICB_v1,success,,,,,,
561,xx,107609506245182219_mini_set0_RESISC_v1,AMP,,,,,,
562,ok,10958747723780144_mini_set0_SPT_v1,success,,,,,,
563,ok,10959091469112288_mini_set0_BCT_v1,success,,,,,,
564,ok,108682363227176308_mini_set1_MD_5_BIS_v1,success,,,,,,
565,ok,10838210832947188_mini_set2_PLT_DOC_v1,success,,,,,,
566,ok,10979952672590830_mini_set1_INS_2_v1,success,,,,,,
567,ok,10871567533752035_mini_set0_MD_MIX_v1,success,,,,,,
568,ok,115025576693890350_mini_set2_RSD_v1,success,,,,,,
569,ok,10860182989603206_mini_set1_APL_v1,success,,,,,,
570,ok,10898012283611006_mini_set2_ACT_410_v1,success,,,,,,
571,ok,115930746419584799_mini_set2_ACT_410_v1,success,,,,,,
572,xx,11266118388452283_mini_set1_RSICB_v1,OOM,,,,,,
573,ok,109176093473691_mini_set0_PLT_VIL_v1,success,,,,,,
574,ok,112775039745637776_mini_set1_TEX_DTD_v1,success,,,,,,
575,ok,10892422417949624_mini_set0_BCT_v1,success,,,,,,
576,ok,116434357850240339_mini_set2_INS_v1,success,,,,,,
577,ok,117605826457707823_mini_set2_RSD_v1,success,,,,,,
578,ok,149711899569970645_mini_set2_RSD_v1,success,,,,,,
579,xx,10953338815776269_mini_set0_RESISC_v1,AMP,,,,,,
580,ok,1096185505069340_mini_set2_PLT_DOC_v1,success,,,,,,
581,ok,118415141966289905_mini_set0_SPT_v1,success,,,,,,
582,xx,11339299155903534_mini_set1_PLT_NET_v1,OOM,,,,,,
583,xx,113803554204531154_mini_set1_DOG_v1,NoCUDA,,,,,,
584,xx,114059023694180298_mini_set2_BTS_v1,NoCUDA,,,,,,
585,xx,118715585088081016_mini_set1_APL_v1,OOM,,,,,,
586,ok,114464104673464728_mini_set2_PLT_DOC_v1,success,,,,,,
587,ok,119151319848383092_mini_set2_TEX_ALOT_v1,success,,,,,,
588,ok,109123265097725341_mini_set2_RSD_v1,success,,,,,,
589,xx,109248411418131451_mini_set0_FLW_v1,AMP,,,,,,
590,xx,109733895068733658_mini_set1_PLT_NET_v1,OOM,,,,,,
591,ok,109943772315995113_mini_set1_PLT_NET_v1,success,,,,,,
592,ok,109558576269169816_mini_set2_AWA_v1,success,,,,,,
593,xx,257991306149234145_mini_set0_BCT_v1,diverged,,,,,,
594,ok,114735491597403569_mini_set0_SPT_v1,success,,,,,,
595,xx,11104217055143045_mini_set2_PRT_v1,batch_size>dataset_size,,,,,,
596,ok,119382085099135216_mini_set0_PLK_v1,success,,,,,,
597,ok,114739345841983283_mini_set0_MD_MIX_v1,success,,,,,,
598,ok,114745148825264667_mini_set1_ACT_40_v1,success,,,,,,
599,xx,109851200363690891_mini_set0_SPT_v1,AMP,,,,,,
600,ok,11480643910688852_mini_set1_INS_2_v1,success,,,,,,
601,ok,109918278461275358_mini_set2_INS_v1,success,,,,,,
602,ok,110028615589694092_mini_set1_PNU_v1,success,,,,,,
603,ok,110053947175901642_mini_set2_PRT_v1,success,,,,,,
604,ok,11102112779168382_mini_set2_MD_6_v1,success,,,,,,
605,ok,152487555343622121_mini_set1_ACT_40_v1,success,,,,,,
606,xx,114980437304086647_mini_set1_INS_2_v1,AMP,,,,,,
607,ok,109003275435003224_mini_set1_ACT_40_v1,success,,,,,,
608,xx,1091729831245466_mini_set2_BTS_v1,NoCUDA,,,,,,
609,ok,11519337200369122_mini_set2_AWA_v1,success,,,,,,
610,xx,11526406828652247_mini_set2_BTS_v1,NoCUDA,,,,,,
611,ok,110278343885132049_mini_set0_RESISC_v1,success,,,,,,
612,xx,11547403441820187_mini_set1_ACT_40_v1,NoCUDA,,,,,,
613,ok,115396141955615092_mini_set1_TEX_DTD_v1,success,,,,,,
614,xx,11550676909389880_mini_set2_RSD_v1,NoCUDA,,,,,,
615,ok,111098865064094025_mini_set0_TEX_v1,success,,,,,,
616,xx,116414147623797495_mini_set0_BRD_v1,NoCUDA,,,,,,
617,xx,116292321030702509_mini_set0_BRD_v1,AMP,,,,,,
618,ok,111353070224376949_mini_set1_TEX_DTD_v1,success,,,,,,
619,ok,116559551506490321_mini_set1_MD_5_BIS_v1,success,,,,,,
620,ok,115305407099221234_mini_set0_CRS_v1,success,,,,,,
621,ok,11195676544856838_mini_set1_RSICB_v1,success,,,,,,
622,ok,1119983315879716_mini_set2_PLT_DOC_v1,success,,,,,,
623,ok,110102961070218129_mini_set0_SPT_v1,success,,,,,,
624,ok,112151141663786137_mini_set1_DOG_v1,success,,,,,,
625,ok,11679062245548185_mini_set1_DOG_v1,success,,,,,,
626,ok,110050464588502949_mini_set1_MD_5_BIS_v1,success,,,,,,
627,xx,1198393731037778_mini_set0_CRS_v1,OOM,,,,,,
628,ok,120640579377671657_mini_set0_RESISC_v1,success,,,,,,
629,ok,116884143057290885_mini_set1_PNU_v1,success,,,,,,
630,ok,11689378435360526_mini_set0_TEX_v1,success,,,,,,
631,xx,117381622998661399_mini_set1_TEX_DTD_v1,AMP,,,,,,
632,xx,111049241003905758_mini_set2_FNG_v1,OOM,,,,,,
633,xx,118043558110130226_mini_set0_BCT_v1,OOM,,,,,,
634,ok,11842419238487200_mini_set1_INS_2_v1,success,,,,,,
635,ok,11360708913798074_mini_set2_TEX_ALOT_v1,success,,,,,,
636,xx,112159148963877602_mini_set1_APL_v1,OOM,,,,,,
637,ok,10936733173252546_mini_set0_PLT_VIL_v1,success,,,,,,
638,ok,121179506742568347_mini_set1_MED_LF_v1,success,,,,,,
639,xx,153242036895602561_mini_set2_PRT_v1,AMP,,,,,,
640,ok,113744454300669073_mini_set1_PLT_NET_v1,success,,,,,,
641,ok,11583752211166505_mini_set1_APL_v1,success,,,,,,
642,ok,153728301502651461_mini_set0_CRS_v1,success,,,,,,
643,ok,15373362073279038_mini_set0_FLW_v1,success,,,,,,
644,xx,15419875607029577_mini_set1_RSICB_v1,diverged,,,,,,
645,xx,12142067130686441_mini_set2_ACT_410_v1,diverged,,,,,,
646,xx,15479143249567104_mini_set1_TEX_DTD_v1,OOM,,,,,,
647,ok,155111885676993618_mini_set0_MD_MIX_v1,success,,,,,,
648,ok,155428151109016937_mini_set0_BCT_v1,success,,,,,,
649,ok,11428942494025564_mini_set2_ACT_410_v1,success,,,,,,
650,ok,1127084196951670_mini_set0_MD_MIX_v1,success,,,,,,
651,xx,115884446411742601_mini_set1_RSICB_v1,AMP,,,,,,
652,xx,11451789216070412_mini_set2_FNG_v1,OOM,,,,,,
653,xx,111542084869090361_mini_set2_RSD_v1,AMP,,,,,,
654,ok,114535507831620311_mini_set2_PRT_v1,success,,,,,,
655,ok,110706306871346505_mini_set2_FNG_v1,success,,,,,,
656,xx,116090055176977396_mini_set1_PNU_v1,OOM,,,,,,
657,ok,261056809708864396_mini_set2_TEX_ALOT_v1,success,,,,,,
658,ok,11085838574971113_mini_set1_APL_v1,success,,,,,,
659,ok,110559667959305650_mini_set0_PLK_v1,success,,,,,,
660,xx,111093594857193135_mini_set1_INS_2_v1,AMP,,,,,,
661,ok,10976737216523583_mini_set1_ACT_40_v1,success,,,,,,
662,ok,111511793529399578_mini_set2_TEX_ALOT_v1,success,,,,,,
663,ok,11181929440338_mini_set0_PLT_VIL_v1,success,,,,,,
664,ok,11187296829132757_mini_set0_SPT_v1,success,,,,,,
665,ok,111929971156825212_mini_set2_MD_6_v1,success,,,,,,
666,ok,1166594633082373_mini_set2_TEX_ALOT_v1,success,,,,,,
667,ok,116800874265667409_mini_set2_RSD_v1,success,,,,,,
668,ok,11497374516898164_mini_set0_TEX_v1,success,,,,,,
669,ok,119383230552074456_mini_set2_PRT_v1,success,,,,,,
670,ok,119815615874071000_mini_set1_RSICB_v1,success,,,,,,
671,ok,115020592079933751_mini_set0_BCT_v1,success,,,,,,
672,ok,120134206301040335_mini_set1_INS_2_v1,success,,,,,,
673,xx,11956416895784693_mini_set1_MED_LF_v1,OOM,,,,,,
674,xx,12160480611074035_mini_set1_PLT_NET_v1,AMP,,,,,,
675,xx,122037919269719213_mini_set1_ACT_40_v1,AMP,,,,,,
676,ok,11017894198088742_mini_set0_MD_MIX_v1,success,,,,,,
677,ok,1111216266779351_mini_set1_ACT_40_v1,success,,,,,,
678,ok,26162654841644756_mini_set0_PLT_VIL_v1,success,,,,,,
679,ok,112431573376273107_mini_set0_MD_MIX_v1,success,,,,,,
680,ok,11171855263175871_mini_set2_MD_6_v1,success,,,,,,
681,xx,112442088784164605_mini_set2_PLT_DOC_v1,success,,,,,,
682,ok,111782118307830392_mini_set1_PNU_v1,success,,,,,,
683,ok,11266138547866154_mini_set1_TEX_DTD_v1,success,,,,,,
684,xx,263394241758001577_mini_set0_TEX_v1,success,,,,,,
685,ok,111672049410730848_mini_set2_INS_v1,success,,,,,,
686,ok,11188593037261544_mini_set1_ACT_40_v1,success,,,,,,
687,ok,11212801628535767_mini_set1_INS_2_v1,success,,,,,,
688,xx,112258218612959256_mini_set2_BTS_v1,success,,,,,,
689,xx,112812806514641902_mini_set2_PRT_v1,batch_size>dataset_size,,,,,,
690,ok,11297745411684277_mini_set1_ACT_40_v1,success,,,,,,
691,ok,11288668769560486_mini_set0_BRD_v1,success,,,,,,
692,ok,11311732762681693_mini_set2_ACT_410_v1,success,,,,,,
693,xx,113304429482425099_mini_set1_INS_2_v1,AMP,,,,,,
694,ok,113429059021149187_mini_set1_PLT_NET_v1,success,,,,,,
695,ok,11403725740969444_mini_set2_FNG_v1,success,,,,,,
696,ok,11066097470776439_mini_set2_PRT_v1,success,,,,,,
697,ok,120600125986303374_mini_set1_MD_5_BIS_v1,success,,,,,,
698,ok,11093924794319313_mini_set0_PLT_VIL_v1,success,,,,,,
699,ok,26637872624942752_mini_set2_PLT_DOC_v1,success,,,,,,
700,ok,11389665303391595_mini_set2_TEX_ALOT_v1,success,,,,,,
701,ok,112125059729922881_mini_set0_TEX_v1,success,,,,,,
702,xx,115009854040993677_mini_set0_TEX_v1,OOM,,,,,,
703,ok,12085727702969032_mini_set0_BCT_v1,success,,,,,,
704,ok,11503209915951982_mini_set1_MED_LF_v1,success,,,,,,
705,ok,11148732579061670_mini_set0_SPT_v1,success,,,,,,
706,xx,11518333961072364_mini_set2_FNG_v1,OOM,,,,,,
707,ok,11706750471316235_mini_set1_ACT_40_v1,success,,,,,,
708,ok,11297662580166482_mini_set2_PLT_DOC_v1,success,,,,,,
709,ok,112234238239601792_mini_set2_FNG_v1,success,,,,,,
710,xx,11288132367329473_mini_set1_ACT_40_v1,AMP,,,,,,
711,ok,113379916851792148_mini_set0_RESISC_v1,success,,,,,,
712,ok,11391977631078031_mini_set2_RSD_v1,success,,,,,,
713,xx,11184065702182150_mini_set1_PNU_v1,batch_size>dataset_size,,,,,,
714,ok,11394659264619952_mini_set0_BCT_v1,success,,,,,,
715,ok,11423936881478657_mini_set2_PLT_DOC_v1,success,,,,,,
716,xx,11708219524759225_mini_set1_PNU_v1,AMP,,,,,,
717,ok,267343192595710703_mini_set2_PLT_DOC_v1,success,,,,,,
718,ok,114535085746420427_mini_set1_PNU_v1,success,,,,,,
719,xx,117215378294868429_mini_set0_BCT_v1,AMP,,,,,,
720,ok,117424925226502924_mini_set0_CRS_v1,success,,,,,,
721,xx,11219444451884215_mini_set0_CRS_v1,OOM,,,,,,
722,ok,11492182327072341_mini_set2_BTS_v1,success,,,,,,
723,xx,11352267590581907_mini_set1_PLT_NET_v1,OOM,,,,,,
724,ok,1138900789102723_mini_set0_PLK_v1,success,,,,,,
725,ok,11367223205658821_mini_set0_BCT_v1,success,,,,,,
726,ok,114043802479071970_mini_set2_PLT_DOC_v1,success,,,,,,
727,xx,11275132377255157_mini_set2_BTS_v1,AMP,,,,,,
728,ok,11411066320821666_mini_set1_PNU_v1,success,,,,,,
729,ok,26776791891684826_mini_set2_TEX_ALOT_v1,success,,,,,,
730,ok,11278840106759378_mini_set0_TEX_v1,success,,,,,,
731,xx,11288733275927932_mini_set1_PNU_v1,batch_size>dataset_size,,,,,,
732,xx,26900191404318179_mini_set1_PNU_v1,OOM,,,,,,
733,ok,112319352418206073_mini_set0_CRS_v1,success,,,,,,
734,ok,26911187569415947_mini_set1_RSICB_v1,success,,,,,,
735,ok,112511125040866440_mini_set2_AWA_v1,success,,,,,,
736,xx,114320723547568939_mini_set1_PNU_v1,OOM,,,,,,
737,xx,114553744876978981_mini_set0_CRS_v1,diverged,,,,,,
738,xx,113218650212669910_mini_set2_ACT_410_v1,OOM,,,,,,
739,ok,2695538024568438_mini_set1_ACT_40_v1,success,,,,,,
740,ok,113421404788599615_mini_set1_MED_LF_v1,success,,,,,,
741,xx,156484449796762261_mini_set1_TEX_DTD_v1,OOM,,,,,,
742,xx,113582478506641537_mini_set0_TEX_v1,AMP,,,,,,
743,ok,121731667554821691_mini_set0_SPT_v1,success,,,,,,
744,ok,1573806413801746_mini_set0_SPT_v1,success,,,,,,
745,ok,115179197644996803_mini_set2_FNG_v1,success,,,,,,
746,xx,115103736879717448_mini_set1_MD_5_BIS_v1,OOM,,,,,,
747,xx,2699111406097429_mini_set2_PRT_v1,OOM,,,,,,
748,xx,112828326391030635_mini_set0_BRD_v1,AMP,,,,,,
749,ok,11541727304978219_mini_set0_FLW_v1,success,,,,,,
750,ok,115659454991343884_mini_set2_TEX_ALOT_v1,success,,,,,,
751,ok,158049470498839920_mini_set0_TEX_v1,success,,,,,,
752,ok,11765550621976414_mini_set2_TEX_ALOT_v1,success,,,,,,
753,ok,115810098522472865_mini_set2_PLT_DOC_v1,success,,,,,,
754,ok,116750003979360877_mini_set0_BRD_v1,success,,,,,,
755,ok,116798351076364441_mini_set0_PLK_v1,success,,,,,,
756,ok,113385187050576609_mini_set0_MD_MIX_v1,success,,,,,,
757,ok,27314255355618088_mini_set2_INS_v1,success,,,,,,
758,ok,27323159341996485_mini_set1_MED_LF_v1,success,,,,,,
759,ok,15864444278382509_mini_set1_TEX_DTD_v1,success,,,,,,
760,xx,157952725619637452_mini_set0_BRD_v1,OOM,,,,,,
761,xx,27319538849396282_mini_set2_MD_6_v1,OOM,,,,,,
762,xx,158968942822764512_mini_set0_BRD_v1,OOM,,,,,,
763,ok,15962554521763863_mini_set2_PLT_DOC_v1,success,,,,,,
764,ok,16002677812492218_mini_set2_RSD_v1,success,,,,,,
765,ok,16025062610312428_mini_set0_MD_MIX_v1,success,,,,,,
766,xx,159994177645873102_mini_set0_BCT_v1,OOM,,,,,,
767,xx,12178948227959049_mini_set1_PLT_NET_v1,AMP,,,,,,
768,xx,16071211778903199_mini_set2_MD_6_v1,AMP,,,,,,
769,xx,27346241240467745_mini_set0_PLK_v1,OOM,,,,,,
770,xx,160899733548933034_mini_set0_PLK_v1,OOM,,,,,,
771,ok,2750689275774922_mini_set2_PRT_v1,success,,,,,,
772,xx,16105930949792045_mini_set2_AWA_v1,success,,,,,,
773,xx,16108037206769181_mini_set0_FLW_v1,success,,,,,,
774,ok,27555266814346099_mini_set1_PNU_v1,success,,,,,,
775,xx,116540038913939190_mini_set0_BCT_v1,OOM,,,,,,
776,xx,117738498004832593_mini_set1_PLT_NET_v1,OOM,,,,,,
777,xx,161144361466081650_mini_set1_RSICB_v1,OOM,,,,,,
778,ok,115730004006993449_mini_set2_BTS_v1,success,,,,,,
779,xx,161304202004787749_mini_set2_MD_6_v1,success,,,,,,
780,xx,161574778489656833_mini_set2_BTS_v1,success,,,,,,
781,ok,11656541050364439_mini_set0_PLK_v1,success,,,,,,
782,xx,16208851107240001_mini_set0_BRD_v1,success,,,,,,
