"Name","Runtime","Hostname","Notes","GPU Type","GPU Count","Tags","ID","State","User","Group","Job Type","Created","Updated","End Time","Sweep","Description","Commit","GitHub","amp","auto_augment","batch_size","bss_reg","clip_grad","cotuning_reg","cutmix","dataset","decay_epochs","decay_rate","delta_reg","device","drop","layer_decay","lr","mixup","mixup_prob","model","momentum","num_classes","opt","opt_betas","patience_epochs","pct_to_freeze","ra_magnitude","ra_num_ops","random_augment","sched","smoothing","sp_reg","stoch_norm","test_mode","trivial_augment","warmup_epochs","warmup_lr","weight_decay","amp_dtype","amp_impl","aot_autograd","aug_repeats","aug_splits","bce_loss","channels_last","checkpoint_hist","class_map","clip_mode","color_jitter","cooldown_epochs","data_dir","dataset_augmentation_path","dataset_download","decay_milestones","dist_bn","distributed","epoch_repeats","epochs","eval_metric","experiment","fast_norm","fuser","grad_checkpointing","hflip","initial_checkpoint","interpolation","jsd_loss","linear_probing","local_rank","log_interval","log_wandb","lr_base","lr_base_scale","lr_base_size","lr_cycle_decay","lr_cycle_limit","lr_cycle_mul","lr_k_decay","lr_noise_pct","lr_noise_std","min_lr","mixup_mode","mixup_off_epoch","mixup_switch_prob","model_ema","model_ema_decay","model_ema_force_cpu","no_aug","no_ddp_bb","no_prefetcher","no_resume_opt","output","persistent_workers","pin_mem","prefetcher","pretrained","project_name","ra_interpolation","ra_num_magnitude_bins","rank","ratio","recount","recovery_interval","remode","reprob","resplit","resume","save_images","scale","sched_on_updates","seed","split_bn","sync_bn","torchscript","train_interpolation","train_split","tta","use_multi_epochs_loader","val_split","vflip","warmup_prefix","worker_seeding","workers","world_size","epoch","eval_loss","eval_time","eval_top1","eval_top5","train_backbone_grad_norm","train_head_grad_norm","train_loss","train_time"
"95266360763181961_micro_set0_SPT_v1","9","dlcgpu11","-","","","","l5df8lx7","finished","spinedaa","","","2023-03-01T01:34:38.000Z","2023-03-01T01:34:47.000Z","2023-03-01T01:34:47.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","16","0.01","","0","0.25","mtlbm/micro/set0/SPT","20","0.5","0.1","cpu","0.2","","0.005","2","1","xcit_tiny_24_p8_384_dist","0.9","20","adamw","[0.9,0.99]","10","0.4","8","2","false","multistep","0.1","0.1","true","false","false","5","0.000001","0.00001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","95266360763181961_micro_set0_SPT_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","","","","","","","","",""
"95112520406138251_micro_set2_BTS_v1","12","dlcgpu11","-","","","","f8u4op2i","finished","spinedaa","","","2023-03-01T01:34:19.000Z","2023-03-01T01:34:31.000Z","2023-03-01T01:34:31.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","2","0","1","2","0.5","mtlbm/micro/set2/BTS","90","0.1","0.01","cpu","0.4","0.75","0.00005","0.4","0.75","volo_d3_448","0.9","20","adamp","[0,0.999]","2","0.6","17","2","true","plateau","0.05","0.1","true","true","false","0","0.000001","0.00001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","95112520406138251_micro_set2_BTS_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","","","","","","","","",""
"95074160966369683_micro_set0_PLK_v1","152","dlcgpu19","-","NVIDIA GeForce RTX 2080 Ti","1","","v1ui0bja","finished","spinedaa","","","2023-03-01T01:32:03.000Z","2023-03-01T01:34:35.000Z","2023-03-01T01:34:35.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","original","16","0.001","1","0","0","mtlbm/micro/set0/PLK","90","0.1","0.1","cuda:0","0","0.65","0.0001","0.4","0","xcit_nano_12_p8_384_dist","0.9","20","adamw","[0,0.999]","10","0.2","8","2","false","cosine","0","0.001","true","true","false","0","0.000001","0.00001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","95074160966369683_micro_set0_PLK_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","25","NaN","1.019190549850464","5","21.25","NaN","0","NaN","1.1891179084777832"
"9499623200482725_micro_set2_FNG_v1","1974","dlcgpu06","-","NVIDIA GeForce RTX 2080 Ti","1","","1dnwgreb","finished","spinedaa","","","2023-03-01T01:31:57.000Z","2023-03-01T02:04:51.000Z","2023-03-01T02:04:51.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","32","0.001","1","1","0.1","mtlbm/micro/set2/FNG","20","0.1","0.0001","cuda:0","0.1","0.75","0.0001","0.4","0","volo_d4_448","0.9","20","sgd","","10","1","9","2","true","step","0","0.01","false","true","false","0","0","0.01","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","9499623200482725_micro_set2_FNG_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","2.978125","5.5774219036102295","10","33.125","0.12462497660226744","0.9921461106090298","5.94698101679484","30.814354419708252"
"94950673841040172_micro_set2_TEX_ALOT_v1","15","dlcgpu06","-","NVIDIA GeForce RTX 2080 Ti","1","","qz02swm3","finished","spinedaa","","","2023-03-01T01:31:36.000Z","2023-03-01T01:31:51.000Z","2023-03-01T01:31:51.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","512","0.001","10","1","0.1","mtlbm/micro/set2/TEX_ALOT","20","0.5","0.001","cuda:0","0.2","0.65","0.01","0.4","0","edgenext_x_small","0.9","20","adamp","[0.9,0.99]","10","0.8","8","2","false","step","0.1","0.01","true","false","true","10","0","0.00001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","94950673841040172_micro_set2_TEX_ALOT_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","","","","","","","","",""
"94922800670183330_micro_set0_CRS_v1","248","dlcgpu27","-","NVIDIA GeForce RTX 2080 Ti","1","","768ss3mu","finished","spinedaa","","","2023-03-01T01:30:24.000Z","2023-03-01T01:34:32.000Z","2023-03-01T01:34:32.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","original","4","0.0001","1","0.5","1","mtlbm/micro/set0/CRS","90","0.1","0.1","cuda:0","0.2","","0.005","4","0","mobilevitv2_075","0.9","20","adamw","[0,0.999]","2","1","8","2","false","plateau","0.1","0.0001","true","false","false","10","0","0.00001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","94922800670183330_micro_set0_CRS_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","2.8531396269798277","0.7679097652435303","9.375","44.375","0.003640591993048306","0.9999927527870872","65.33254187901815","3.8444392681121826"
"94915536677622832_micro_set2_BTS_v1","128","dlcgpu19","-","NVIDIA GeForce RTX 2080 Ti","1","","mv9kffnj","finished","spinedaa","","","2023-03-01T01:29:47.000Z","2023-03-01T01:31:55.000Z","2023-03-01T01:31:55.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","8","0.0001","1","0.5","0.1","mtlbm/micro/set2/BTS","20","0.5","0.1","cuda:0","0.4","","0.00001","0.2","0","edgenext_xx_small","0.9","20","sgd","","10","0.8","9","3","true","step","0.05","0.0001","true","true","false","10","0","0.00001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","94915536677622832_micro_set2_BTS_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","3.1338695883750916","0.5931961536407471","8.75","26.875","0.8497910611733747","0.5265030835628861","4.791528662045796","1.8411095142364504"
"94897232811258114_micro_set1_DOG_v1","148","dlcgpu06","-","NVIDIA GeForce RTX 2080 Ti","1","","kqlpxhdp","finished","spinedaa","","","2023-03-01T01:29:02.000Z","2023-03-01T01:31:30.000Z","2023-03-01T01:31:30.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","128","0.1","","4","0.5","mtlbm/micro/set1/DOG","90","0.1","0","cuda:0","0.1","","0.005","4","0.75","mobilevit_xs","0.8","19","momentum","","2","0.4","17","2","true","plateau","0","0","true","true","false","10","0","0.00001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","94897232811258114_micro_set1_DOG_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","4.916138021569503","0.8165879249572754","3.947368521439402","24.342105664704977","13737.74431295721","2.4827276854988467","62.913438161214195","1.70633864402771"
"94478252301500115_micro_set2_BTS_v1","98","dlcgpu07","-","NVIDIA GeForce RTX 2080 Ti","1","","za1b4867","finished","spinedaa","","","2023-03-01T01:28:40.000Z","2023-03-01T01:30:18.000Z","2023-03-01T01:30:18.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","original","4","0.1","10","2","0.25","mtlbm/micro/set2/BTS","90","0.1","0","cuda:0","0.2","0.65","0.00001","0.4","0.5","edgenext_x_small","0.9","20","adamp","[0,0.999]","10","0.4","8","2","false","cosine","0.05","0.001","true","true","false","10","0.00001","0.0001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","94478252301500115_micro_set2_BTS_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","25","NaN","0.8421733379364014","4.375","23.75","NaN","NaN","NaN","0.5088100433349609"
"9439946808087738_micro_set2_MD_6_v1","34","dlcgpu19","-","NVIDIA GeForce RTX 2080 Ti","1","","cr0uhq5l","finished","spinedaa","","","2023-03-01T01:28:21.000Z","2023-03-01T01:28:55.000Z","2023-03-01T01:28:55.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","128","0.001","1","0","0","mtlbm/micro/set2/MD_6","20","0.1","0.001","cuda:0","0.3","0.75","0.005","4","0","swinv2_base_window12to24_192to384_22kft1k","0.9","20","sgd","","10","0.2","8","2","false","multistep","0","0.1","true","true","false","10","0.00001","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","9439946808087738_micro_set2_MD_6_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","0","3.3776575326919556","0.7105100154876709","0","0","0.9470320913829636","0.3211388241640857","2.9492334127426147","1.6713495254516602"
"941487702782124_micro_set1_TEX_DTD_v1","42","dlcgpu06","-","NVIDIA GeForce RTX 2080 Ti","1","","uguvjf8m","finished","spinedaa","","","2023-03-01T01:27:50.000Z","2023-03-01T01:28:32.000Z","2023-03-01T01:28:32.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","false","","128","0.1","1","0","2","mtlbm/micro/set1/TEX_DTD","90","0.1","0.1","cuda:0","0.1","0.75","0.0005","2","0.75","tf_efficientnet_b7_ns","0.9","20","adamp","[0.9,0.999]","10","0.2","8","2","false","cosine","0.1","0.001","false","true","false","0","0.00001","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","941487702782124_micro_set1_TEX_DTD_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","0","2.953599214553833","0.5739996433258057","0","50","0.4103972220458149","0.9119066862463256","3.082767367362976","1.6863420009613037"
"93882910398041_micro_set2_INS_v1","114","dlcgpu27","-","NVIDIA GeForce RTX 2080 Ti","1","","qnp4zaaq","finished","spinedaa","","","2023-03-01T01:27:45.000Z","2023-03-01T01:29:39.000Z","2023-03-01T01:29:39.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","64","0","10","0","0","mtlbm/micro/set2/INS","10","0.1","0.01","cuda:0","0","","0.0001","8","1","mobilevit_xxs","0.9","20","sgd","","10","1","8","2","false","multistep","0","0.0001","true","true","true","0","0","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","93882910398041_micro_set2_INS_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","49","2.97421875","0.5155797004699707","8.125","31.875","0.000005244797876002849","2.87116924169709","60.77222442626953","1.3117625713348389"
"9326612356237751_micro_set2_PRT_v1","15","dlcgpu06","-","NVIDIA GeForce RTX 2080 Ti","1","","ymuf5tng","finished","spinedaa","","","2023-03-01T01:27:29.000Z","2023-03-01T01:27:44.000Z","2023-03-01T01:27:44.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","","8","0.001","1","0.5","0.1","mtlbm/micro/set2/PRT","90","0.1","0","cuda:0","0.4","0.75","0.00001","0.4","0.75","mobilevitv2_075","0.9","20","sgd","","5","1","8","2","false","plateau","0.05","0.0001","false","false","false","10","0.00001","0.1","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","9326612356237751_micro_set2_PRT_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","","","","","","","","",""
"92902571638397447_micro_set0_PLT_VIL_v1","22","dlcgpu06","-","NVIDIA GeForce RTX 2080 Ti","1","","5fmlcjb6","finished","spinedaa","","","2023-03-01T01:27:00.000Z","2023-03-01T01:27:22.000Z","2023-03-01T01:27:22.000Z","","","","https://github.com/releaunifreiburg/AutoFinetune/tree/e80805c5807311d964581504189ffa2a7ec2a051","true","original","8","0.1","","0.5","0.1","mtlbm/micro/set0/PLT_VIL","90","0.1","0.01","cuda:0","0.1","","0.00005","0.2","0.75","volo_d3_448","0.9","20","adamw","[0,0.999]","10","0","8","2","false","cosine","0.05","0.001","false","true","false","5","0.00001","0.001","float16","native","false","0","0","false","false","1","","norm","0.4","0","datasets/meta-album","","false","[90,180,270]","reduce","false","0","50","top1","92902571638397447_micro_set0_PLT_VIL_v1","false","","false","0.5","","","false","false","0","50","true","0.1","","256","0.5","1","1","1","0.67","1","0","batch","0","0.5","false","0.9998","false","false","false","false","false","experiments/output/metrics/","false","false","true","true","AFT-MC-00","nearest","31","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","false","42","false","false","false","random","train","0","false","val","0","false","all","4","1","0","2.8681640625","0.5242409706115723","0","75","Infinity","7.49921105763898","4.664506912231445","1.4776086807250977"
