"Name","State","Notes","User","Tags","Created","Runtime","Sweep","amp","amp_dtype","amp_impl","aot_autograd","aug_repeats","aug_splits","auto_augment","batch_size","bce_loss","bss_reg","channels_last","checkpoint_hist","class_map","clip_grad","clip_mode","color_jitter","cooldown_epochs","cotuning_reg","cutmix","data_dir","dataset","dataset_augmentation_path","dataset_download","decay_epochs","decay_milestones","decay_rate","delta_reg","device","dist_bn","distributed","drop","epoch_repeats","epochs","eval_metric","experiment","fast_norm","fuser","grad_checkpointing","hflip","initial_checkpoint","interpolation","jsd_loss","layer_decay","linear_probing","local_rank","log_interval","log_wandb","lr","lr_base","lr_base_scale","lr_base_size","lr_cycle_decay","lr_cycle_limit","lr_cycle_mul","lr_k_decay","lr_noise_pct","lr_noise_std","min_lr","mixup","mixup_mode","mixup_off_epoch","mixup_prob","mixup_switch_prob","model","model_ema","model_ema_decay","model_ema_force_cpu","momentum","no_aug","no_ddp_bb","no_prefetcher","no_resume_opt","num_classes","opt","opt_betas","output","patience_epochs","pct_to_freeze","persistent_workers","pin_mem","prefetcher","pretrained","project_name","ra_interpolation","ra_magnitude","ra_num_magnitude_bins","ra_num_ops","random_augment","rank","ratio","recount","recovery_interval","remode","reprob","resplit","resume","save_images","scale","sched","sched_on_updates","seed","smoothing","sp_reg","split_bn","stoch_norm","sync_bn","test_mode","torchscript","train_interpolation","train_split","trivial_augment","tta","use_multi_epochs_loader","val_split","vflip","warmup_epochs","warmup_lr","warmup_prefix","weight_decay","worker_seeding","workers","world_size","epoch","eval_loss","eval_time","eval_top1","eval_top5","train_backbone_grad_norm","train_head_grad_norm","train_loss","train_time"
"95530225245012312_micro_set1_RSICB_v1","finished","-","spinedaa","","2023-03-02T02:33:04.000Z","46","","false","float16","native","false","0","0","","16","false","0.001","false","1","","","norm","0.4","0","0.5","2","datasets/meta-album","mtlbm/micro/set1/RSICB","","false","20","[90,180,270]","0.5","0.0001","cuda:0","reduce","false","0.2","0","50","top1","95530225245012312_micro_set1_RSICB_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.005","0.1","","256","0.5","1","1","1","0.67","1","0","0.2","batch","0","0.75","0.5","volo_d5_512","false","0.9998","false","0.9","false","false","false","false","20","adamw","[0.9,0.99]","experiments/output/metrics/","10","0.2","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0.05","0.001","false","true","false","true","false","random","train","true","0","false","val","0","0","0.00001","false","0.00001","all","4","1","","","","","","","","",""
"9553020130855316_micro_set2_MD_6_v1","finished","-","spinedaa","","2023-03-02T02:32:06.000Z","665","","false","float16","native","false","0","0","","4","false","0.01","false","1","","10","norm","0.4","0","4","1","datasets/meta-album","mtlbm/micro/set2/MD_6","","false","90","[90,180,270]","0.1","0.001","cuda:0","reduce","false","0.2","0","50","top1","9553020130855316_micro_set2_MD_6_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.001","0.1","","256","0.5","1","1","1","0.67","1","0","0.2","batch","0","0.75","0.5","xcit_nano_12_p8_384_dist","false","0.9998","false","0.8","false","false","false","false","20","momentum","","experiments/output/metrics/","10","0.2","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.1","0.0001","false","true","false","true","false","random","train","false","0","false","val","0","0","0","false","0.01","all","4","1","49","3.2089834570884705","1.1574690341949463","5","26.25","8.966973276950725","4.407950848047848","13.720408860842388","15.084681749343872"
"95524231083370183_micro_set0_PLK_v1","crashed","-","spinedaa","","2023-03-02T02:29:52.000Z","3601","","true","float16","native","false","0","0","","2","false","0.1","false","1","","1","norm","0.4","0","0.5","0.5","datasets/meta-album","mtlbm/micro/set0/PLK","","false","90","[90,180,270]","0.1","0.0001","cuda:0","reduce","false","0.1","0","50","top1","95524231083370183_micro_set0_PLK_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.00005","0.1","","256","0.5","1","1","1","0.67","1","0","0.2","batch","0","0.75","0.5","volo_d3_448","false","0.9998","false","0.9","false","false","false","false","20","adamw","[0,0.999]","experiments/output/metrics/","10","0.2","false","false","true","true","AFT-MC-01","nearest","9","31","3","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0","0.001","false","true","false","false","false","random","train","false","0","false","val","0","0","0.00001","false","0.00001","all","4","1","47","0.6064139604568481","4.696930170059204","85.625","98.125","0.5965344888366186","0.2161782930717697","2.4396761978665986","66.3322446346283"
"95490635436537273_micro_set2_BTS_v1","finished","-","spinedaa","","2023-03-02T02:29:16.000Z","437","","true","float16","native","false","0","0","original","32","false","0.01","false","1","","","norm","0.4","0","2","0.5","datasets/meta-album","mtlbm/micro/set2/BTS","","false","20","[90,180,270]","0.5","0","cuda:0","reduce","false","0.1","0","50","top1","95490635436537273_micro_set2_BTS_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.0001","0.1","","256","0.5","1","1","1","0.67","1","0","2","batch","0","0.25","0.5","xcit_tiny_24_p8_384_dist","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","10","0.8","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0.1","0.1","false","false","false","false","false","random","train","false","0","false","val","0","0","0.00001","false","0.00001","all","4","1","49","2.64140625","1.734968900680542","17.5","51.25","4.420101511195465","2.230867022783611","8.570421727498372","6.438777208328247"
"954570730830666_micro_set1_MD_5_BIS_v1","finished","-","spinedaa","","2023-03-02T02:28:20.000Z","704","","false","float16","native","false","0","0","","16","false","0","false","1","","10","norm","0.4","0","4","0.1","datasets/meta-album","mtlbm/micro/set1/MD_5_BIS","","false","90","[90,180,270]","0.1","0.001","cuda:0","reduce","false","0.2","0","50","top1","954570730830666_micro_set1_MD_5_BIS_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.00001","0.1","","256","0.5","1","1","1","0.67","1","0","2","batch","0","0.75","0.5","xcit_nano_12_p8_384_dist","false","0.9998","false","0","false","false","false","false","20","momentum","","experiments/output/metrics/","2","0.4","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","plateau","false","42","0.05","0.01","false","false","false","false","false","random","train","true","0","false","val","0","0","0.00001","false","0.1","all","4","1","49","3.943806004524231","1.1982781887054443","7.5","30","9.849187431717825","1.723950159714943","16.40580898920695","12.586716890335085"
"9511947319230830_micro_set1_PNU_v1","finished","-","spinedaa","","2023-03-02T02:27:23.000Z","276","","false","float16","native","false","0","0","","4","false","0.0001","false","1","","10","norm","0.4","0","4","0.1","datasets/meta-album","mtlbm/micro/set1/PNU","","false","90","[90,180,270]","0.1","0.1","cuda:0","reduce","false","0.3","0","50","top1","9511947319230830_micro_set1_PNU_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.01","0.1","","256","0.5","1","1","1","0.67","1","0","8","batch","0","0.75","0.5","mobilevitv2_075","false","0.9998","false","0.9","false","false","false","false","19","adamp","[0,0.99]","experiments/output/metrics/","10","0","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0","0.1","false","false","false","true","false","random","train","false","0","false","val","0","0","0","false","0.01","all","4","1","49","2.6858070837823966","0.717764139175415","22.36842105263158","48.026315789473685","9.97733662568603","0.6715525239691256","14.16815730145103","4.478018522262573"
"95050594729282770_micro_set1_MD_5_BIS_v1","finished","-","spinedaa","","2023-03-02T02:19:59.000Z","437","","false","float16","native","false","0","0","","2","false","0","false","1","","1","norm","0.4","0","4","1","datasets/meta-album","mtlbm/micro/set1/MD_5_BIS","","false","20","[90,180,270]","0.5","0.1","cuda:0","reduce","false","0","0","50","top1","95050594729282770_micro_set1_MD_5_BIS_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.01","0.1","","256","0.5","1","1","1","0.67","1","0","8","batch","0","0.5","0.5","mobilevit_xs","false","0.9998","false","0.9","false","false","false","false","20","momentum","","experiments/output/metrics/","10","0.8","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0.05","0","false","true","false","true","false","random","train","false","0","false","val","0","0","0.000001","false","0.00001","all","4","1","49","3.3601325184106825","0.9417850971221924","3.75","26.25","0.9998961793666936","0.0141452248815657","483.446146774292","8.44726848602295"
"95036222183366447_micro_set1_APL_v1","finished","-","spinedaa","","2023-03-02T02:19:38.000Z","14","","true","float16","native","false","0","0","","512","false","0","false","1","","1","norm","0.4","0","1","4","datasets/meta-album","mtlbm/micro/set1/APL","","false","20","[90,180,270]","0.5","0.0001","cuda:0","reduce","false","0.4","0","50","top1","95036222183366447_micro_set1_APL_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.01","0.1","","256","0.5","1","1","1","0.67","1","0","1","batch","0","0.25","0.5","mobilevitv2_075","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","10","0.4","false","false","true","true","AFT-MC-01","nearest","9","31","3","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","multistep","false","42","0.05","0.1","false","false","false","false","false","random","train","false","0","false","val","0","0","0.000001","false","0.00001","all","4","1","","","","","","","","",""
"94921768384131758_micro_set1_PNU_v1","finished","-","spinedaa","","2023-03-02T02:17:19.000Z","132","","false","float16","native","false","0","0","","256","false","0.01","false","1","","10","norm","0.4","0","2","0.25","datasets/meta-album","mtlbm/micro/set1/PNU","","false","20","[90,180,270]","0.5","0","cuda:0","reduce","false","0.2","0","50","top1","94921768384131758_micro_set1_PNU_v1","false","","false","0.5","","","false","","false","0","50","true","0.0005","0.1","","256","0.5","1","1","1","0.67","1","0","0.2","batch","0","0","0.5","edgenext_x_small","false","0.9998","false","0.9","false","false","false","false","19","adam","[0.9,0.99]","experiments/output/metrics/","10","1","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","multistep","false","42","0.1","0.0001","false","true","false","false","false","random","train","false","0","false","val","0","10","0","false","0.00001","all","4","1","49","2.893317222595215","0.7270066738128662","11.8421049118042","34.8684196472168","0.10166562382959328","0.716526696529092","10.388032913208008","1.4214544296264648"
"94805408379731060_micro_set1_ACT_40_v1","finished","-","spinedaa","","2023-03-02T02:13:32.000Z","881","","false","float16","native","false","0","0","","4","false","0.0001","false","1","","","norm","0.4","0","1","0.5","datasets/meta-album","mtlbm/micro/set1/ACT_40","","false","20","[90,180,270]","0.5","0","cuda:0","reduce","false","0.3","0","50","top1","94805408379731060_micro_set1_ACT_40_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.0005","0.1","","256","0.5","1","1","1","0.67","1","0","8","batch","0","0.5","0.5","xcit_tiny_12_p8_384_dist","false","0.9998","false","0.9","false","false","false","false","20","adam","[0.9,0.99]","experiments/output/metrics/","10","0.6","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0","0.1","false","true","false","false","false","random","train","true","0","false","val","0","5","0","false","0.00001","all","4","1","49","3.0283502519130705","1.69130277633667","3.75","28.125","3.577043858157346","5.06208154889334","6.022012384732564","14.367182731628418"
"9475640347826993_micro_set0_FLW_v1","finished","-","spinedaa","","2023-03-02T02:13:10.000Z","15","","true","float16","native","false","0","0","","8","false","0.0001","false","1","","","norm","0.4","0","0.5","0.25","datasets/meta-album","mtlbm/micro/set0/FLW","","false","20","[90,180,270]","0.1","0","cuda:0","reduce","false","0.1","0","50","top1","9475640347826993_micro_set0_FLW_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.001","0.1","","256","0.5","1","1","1","0.67","1","0","0.4","batch","0","0.75","0.5","mobilevitv2_075","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","10","1","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","multistep","false","42","0.05","0.0001","false","false","false","true","false","random","train","false","0","false","val","0","0","0","false","0.01","all","4","1","","","","","","","","",""
"94553654778916875_micro_set1_PNU_v1","finished","-","spinedaa","","2023-03-02T02:06:25.000Z","398","","true","float16","native","false","0","0","","32","false","0.001","false","1","","10","norm","0.4","0","0","2","datasets/meta-album","mtlbm/micro/set1/PNU","","false","90","[90,180,270]","0.1","0","cuda:0","reduce","false","0.4","0","50","top1","94553654778916875_micro_set1_PNU_v1","false","","false","0.5","","","false","","false","0","50","true","0.005","0.1","","256","0.5","1","1","1","0.67","1","0","0.4","batch","0","0","0.5","xcit_small_12_p8_384_dist","false","0.9998","false","0.8","false","false","false","false","19","momentum","","experiments/output/metrics/","10","1","false","false","true","true","AFT-MC-01","nearest","9","31","3","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.05","0.001","false","false","false","true","false","random","train","false","0","false","val","0","0","0","false","0.00001","all","4","1","49","3.1099917763157894","1.940427303314209","5.921052731965718","30.92105303312603","0","3.8222333127818473","2.9597879137311662","5.263095140457153"
"94483166617989469_micro_set1_ACT_40_v1","finished","-","spinedaa","","2023-03-02T01:59:39.000Z","1771","","true","float16","native","false","0","0","","2","false","0.0001","false","1","","10","norm","0.4","0","0.5","0.25","datasets/meta-album","mtlbm/micro/set1/ACT_40","","false","90","[90,180,270]","0.1","0.01","cuda:0","reduce","false","0.1","0","50","top1","94483166617989469_micro_set1_ACT_40_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.0005","0.1","","256","0.5","1","1","1","0.67","1","0","2","batch","0","0","0.5","beit_base_patch16_384","false","0.9998","false","0.9","false","false","false","false","20","adam","[0,0.999]","experiments/output/metrics/","10","0.4","false","false","true","true","AFT-MC-01","nearest","9","31","3","true","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.1","0.001","false","true","false","false","false","random","train","false","0","false","val","0","10","0.00001","false","0.0001","all","4","1","49","3.851708984375","2.3558003902435303","5.625","23.75","1.7362270464833651","6.100935010210882","4.695965494712194","30.837146997451782"
"94423703936880635_micro_set2_RSD_v1","finished","-","spinedaa","","2023-03-02T01:59:18.000Z","14","","true","float16","native","false","0","0","original","512","false","0.0001","false","1","","10","norm","0.4","0","0.5","0","datasets/meta-album","mtlbm/micro/set2/RSD","","false","90","[90,180,270]","0.1","0.0001","cuda:0","reduce","false","0.1","0","50","top1","94423703936880635_micro_set2_RSD_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.0005","0.1","","256","0.5","1","1","1","0.67","1","0","0.2","batch","0","0","0.5","edgenext_small","false","0.9998","false","0.9","false","false","false","false","20","adamw","[0,0.999]","experiments/output/metrics/","10","1","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.1","0.01","false","false","false","true","false","random","train","false","0","false","val","0","10","0.00001","false","0.0001","all","4","1","","","","","","","","",""
"94041256747420000_micro_set1_APL_v1","finished","-","spinedaa","","2023-03-02T01:59:05.000Z","2030","","false","float16","native","false","0","0","original","64","false","0","false","1","","1","norm","0.4","0","0","2","datasets/meta-album","mtlbm/micro/set1/APL","","false","20","[90,180,270]","0.5","0.0001","cuda:0","reduce","false","0.3","0","50","top1","94041256747420000_micro_set1_APL_v1","false","","false","0.5","","","false","0.75","false","0","50","true","0.00001","0.1","","256","0.5","1","1","1","0.67","1","0","0","batch","0","1","0.5","tf_efficientnet_b6_ns","false","0.9998","false","0.9","false","false","false","false","20","adam","[0.9,0.999]","experiments/output/metrics/","10","0.6","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","multistep","false","42","0","0.01","false","true","false","false","false","random","train","false","0","false","val","0","10","0.000001","false","0.0001","all","4","1","49","3.0935018062591553","2.677781581878662","6.25","35","0.26355352600647985","0.9643421360160468","7.008192920684815","36.05457854270935"
"9382918694908868_micro_set2_MD_6_v1","finished","-","spinedaa","","2023-03-02T01:58:37.000Z","20","","false","float16","native","false","0","0","","32","false","0","false","1","","10","norm","0.4","0","4","1","datasets/meta-album","mtlbm/micro/set2/MD_6","","false","90","[90,180,270]","0.1","0.1","cuda:0","reduce","false","0.4","0","50","top1","9382918694908868_micro_set2_MD_6_v1","false","","false","0.5","","","false","","false","0","50","true","0.00001","0.1","","256","0.5","1","1","1","0.67","1","0","0","batch","0","0.75","0.5","xcit_tiny_12_p8_384_dist","false","0.9998","false","0.9","false","false","false","false","20","adamp","[0,0.99]","experiments/output/metrics/","10","0","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.05","0","false","true","false","true","false","random","train","false","0","false","val","0","10","0.00001","false","0.1","all","4","1","0","3.3609542846679688","0.5729696750640869","12.5","25","9.995829116518111","0.2888220083614543","16.201897621154785","1.6637530326843262"
"93800163319976312_micro_set0_SPT_v1","finished","-","spinedaa","","2023-03-02T01:57:44.000Z","88","","false","float16","native","false","0","0","original","32","false","0.01","false","1","","1","norm","0.4","0","2","0","datasets/meta-album","mtlbm/micro/set0/SPT","","false","20","[90,180,270]","0.5","0","cuda:0","reduce","false","0.3","0","50","top1","93800163319976312_micro_set0_SPT_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.0005","0.1","","256","0.5","1","1","1","0.67","1","0","8","batch","0","0","0.5","dla46x_c","false","0.9998","false","0.9","false","false","false","false","20","sgd","","experiments/output/metrics/","10","0.6","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","step","false","42","0","0.001","false","false","false","true","false","random","train","false","0","false","val","0","5","0.000001","false","0.0001","all","4","1","49","2.9160844326019286","0.5295672416687012","6.25","39.375","0.9963030749458184","0.08576715034413596","19.67018241882324","0.9927959442138672"
"9367479447269371_micro_set0_BCT_v1","finished","-","spinedaa","","2023-03-02T01:57:23.000Z","14","","true","float16","native","false","0","0","","16","false","0.01","false","1","","10","norm","0.4","0","4","1","datasets/meta-album","mtlbm/micro/set0/BCT","","false","90","[90,180,270]","0.1","0.1","cuda:0","reduce","false","0.3","0","50","top1","9367479447269371_micro_set0_BCT_v1","false","","false","0.5","","","false","0.65","false","0","50","true","0.01","0.1","","256","0.5","1","1","1","0.67","1","0","0.4","batch","0","0.5","0.5","tf_efficientnet_b4_ns","false","0.9998","false","0.8","false","false","false","false","20","momentum","","experiments/output/metrics/","10","0.8","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.05","0.1","false","false","false","false","false","random","train","true","0","false","val","0","10","0.00001","false","0.1","all","4","1","","","","","","","","",""
"93298976109242757_micro_set1_DOG_v1","finished","-","spinedaa","","2023-03-02T01:56:51.000Z","25","","true","float16","native","false","0","0","original","32","false","0.0001","false","1","","10","norm","0.4","0","0","1","datasets/meta-album","mtlbm/micro/set1/DOG","","false","90","[90,180,270]","0.1","0.0001","cuda:0","reduce","false","0.4","0","50","top1","93298976109242757_micro_set1_DOG_v1","false","","false","0.5","","","false","","false","0","50","true","0.00005","0.1","","256","0.5","1","1","1","0.67","1","0","0","batch","0","0.25","0.5","swinv2_base_window12to24_192to384_22kft1k","false","0.9998","false","0.9","false","false","false","false","19","adamw","[0,0.999]","experiments/output/metrics/","10","0.4","false","false","true","true","AFT-MC-01","nearest","8","31","2","false","0","[0.75,1.3333333333333333]","1","0","pixel","0","false","","false","[0.08,1]","cosine","false","42","0.1","0.01","false","true","false","true","false","random","train","false","0","false","val","0","0","0","false","0.0001","all","4","1","0","3.0498046875","0.873873233795166","0","31.25","NaN","0","2.8837015628814697","1.8545804023742676"
