,output_state,experiment,diagnosis,device_count,initial_eval_loss,initial_eval_top1,initial_eval_top5,invalid_loss_value,max_memory_allocated,final_batch_size,project,curve_length
709,ok,17974985203692992_micro_set1_PLT_NET_v1,success,1.0,3.1703750073909758,4.375,26.875,False,5671952896.0,4.0,AFT-MC-01,50.0
710,ok,18082322084891184_micro_set0_SPT_v1,success,1.0,3.1237868785858156,3.75,20.0,False,232724992.0,16.0,AFT-MC-01,50.0
711,ok,68445532381309624_micro_set2_RSD_v1,success,1.0,3.5962096452713013,12.5,12.5,False,9952164864.0,4.0,AFT-MC-00,1.0
712,xx,6816681936946906_micro_set2_BTS_v1,OOM,,,,,,,,,
713,ok,68594301756177563_micro_set1_ACT_40_v1,success,1.0,3.095703125,0.0,25.0,False,10293334016.0,4.0,AFT-MC-00,1.0
714,ok,69564516587391358_micro_set2_PLT_DOC_v1,success,1.0,3.3255873918533325,6.25,25.0,False,10315095552.0,16.0,AFT-MC-00,1.0
715,ok,69697520719261068_micro_set1_DOG_v1,success,1.0,3.309185266494751,6.25,37.5,False,10362371584.0,8.0,AFT-MC-00,1.0
716,ok,18100910861129303_micro_set0_PLT_VIL_v1,success,1.0,2.9345703125,0.0,50.0,False,10376797184.0,4.0,AFT-MC-01,1.0
717,ok,69707860067379050_micro_set1_MED_LF_v1,success,1.0,4.085456657409668,1.25,24.375,False,2405660672.0,32.0,AFT-MC-00,50.0
718,xx,18164169623872655_micro_set0_CRS_v1,batch_size>dataset_size,,,,,,,,,
719,ok,70067788537386334_micro_set1_INS_2_v1,success,1.0,3.0060511112213133,6.25,23.125,False,3980758016.0,8.0,AFT-MC-00,50.0
720,ok,181892752342914_micro_set1_ACT_40_v1,success,1.0,3.006901168823242,4.375,25.0,False,6756078080.0,128.0,AFT-MC-01,50.0
721,xx,70118482746454803_micro_set1_TEX_DTD_v1,OOM,,,,,,,,,
722,ok,7013316163404647_micro_set0_RESISC_v1,success,1.0,,5.0,25.0,False,921240064.0,64.0,AFT-MC-00,50.0
723,ok,70175734501859226_micro_set1_ACT_40_v1,success,1.0,2.558795980382977e+31,6.25,28.75,False,8775070720.0,2.0,AFT-MC-00,50.0
724,xx,7046327211467819_micro_set0_CRS_v1,OOM,,,,,,,,,
725,ok,71263822527335042_micro_set2_PLT_DOC_v1,success,1.0,3.0554224014282227,6.875,23.125,False,764191232.0,32.0,AFT-MC-00,50.0
726,ok,71269975731650118_micro_set2_MD_6_v1,success,1.0,3.0941396951675415,0.0,6.25,False,9943950848.0,8.0,AFT-MC-00,1.0
727,xx,18279539982524224_micro_set1_PNU_v1,OOM,,,,,,,,,
728,xx,71559019924021681_micro_set0_SPT_v1,OOM,,,,,,,,,
729,ok,71733880746052690_micro_set2_MD_6_v1,success,1.0,3.000304627418518,5.0,20.625,False,229174272.0,8.0,AFT-MC-00,50.0
730,ok,72319418256829200_micro_set2_RSD_v1,success,1.0,3.8753330230712892,8.125,28.75,False,1425131520.0,16.0,AFT-MC-00,50.0
731,ok,72407676120259383_micro_set0_RESISC_v1,success,1.0,3.444140625,3.125,20.625,True,2141529600.0,32.0,AFT-MC-00,26.0
732,xx,72750593338162729_micro_set0_TEX_v1,diverged,1.0,,5.0,21.25,True,3153632768.0,16.0,AFT-MC-00,1.0
733,ok,7285258310473481_micro_set1_DOG_v1,success,1.0,2.9919819078947367,6.578947368421052,34.21052631578947,False,101993984.0,8.0,AFT-MC-00,50.0
734,xx,7274703584758240_micro_set0_MD_MIX_v1,OOM,,,,,,,,,
735,xx,18305635893488629_micro_set0_PLT_VIL_v1,AMP,,,,,,,,,
736,xx,7339402100157802_micro_set2_TEX_ALOT_v1,batch_size>dataset_size,,,,,,,,,
737,xx,7361497144493679_micro_set2_PRT_v1,AMP,,,,,,,,,
738,ok,73924951127921510_micro_set2_FNG_v1,success,1.0,3.0496417045593263,4.375,20.625,False,10089074688.0,128.0,AFT-MC-00,1.0
739,xx,74832501957455156_micro_set2_PLT_DOC_v1,OOM,,,,,,,,,
740,xx,75174358286613083_micro_set2_MD_6_v1,AMP,,,,,,,,,
741,ok,7531236771847701_micro_set1_INS_2_v1,success,1.0,3.376953125,3.90625,28.125,False,9951564288.0,64.0,AFT-MC-00,1.0
742,xx,75579475472762015_micro_set2_MD_6_v1,OOM,,,,,,,,,
743,xx,75736305748072568_micro_set0_CRS_v1,OOM,,,,,,,,,
744,xx,183361530932203621_micro_set0_FLW_v1,AMP,,,,,,,,,
745,xx,7576424172777248_micro_set0_PLT_VIL_v1,OOM,,,,,,,,,
746,ok,18429636425325895_micro_set0_MD_MIX_v1,success,1.0,3.1577392578125,6.25,26.25,False,5311533056.0,2.0,AFT-MC-01,50.0
747,xx,76425927446380185_micro_set0_BCT_v1,AMP,,,,,,,,,
748,xx,7650948345620875_micro_set0_RESISC_v1,diverged,1.0,,0.0,6.25,True,9377520640.0,8.0,AFT-MC-00,1.0
749,ok,76874232822979863_micro_set1_INS_2_v1,success,1.0,3.227001953125,5.625,22.5,True,1071407616.0,4.0,AFT-MC-00,26.0
750,xx,1851518528716533_micro_set1_INS_2_v1,OOM,,,,,,,,,
751,ok,7687973054589806_micro_set1_APL_v1,success,1.0,3.0130512833595278,4.375,20.625,False,644018688.0,4.0,AFT-MC-00,50.0
752,xx,187028137454712838_micro_set1_DOG_v1,batch_size>dataset_size,,,,,,,,,
753,ok,76952514658387362_micro_set2_MD_6_v1,success,1.0,3.353976607322693,5.625,26.875,False,5934621696.0,16.0,AFT-MC-00,50.0
754,ok,18749747701313984_micro_set2_PRT_v1,success,1.0,3.016220623254776,7.5,25.625,False,366279168.0,4.0,AFT-MC-01,50.0
755,ok,18758935312655262_micro_set2_RSD_v1,success,1.0,3.0398021936416626,0.0,25.0,False,9932546048.0,4.0,AFT-MC-01,1.0
756,ok,187810202326253143_micro_set0_BCT_v1,success,1.0,3.1923828125,3.125,35.9375,False,7886204928.0,32.0,AFT-MC-01,1.0
757,ok,77378083976157090_micro_set0_MD_MIX_v1,success,1.0,3.1954957246780396,6.25,25.0,False,10283274752.0,8.0,AFT-MC-00,1.0
758,xx,18869907690873413_micro_set2_AWA_v1,batch_size>dataset_size,,,,,,,,,
759,ok,7743070307953073_micro_set1_MED_LF_v1,success,1.0,3.0537109375,3.125,25.0,False,10103645696.0,32.0,AFT-MC-00,1.0
760,ok,18988260372544586_micro_set2_AWA_v1,success,1.0,3.756128215789795,8.125,27.5,False,9598036992.0,128.0,AFT-MC-01,1.0
761,ok,18996726256165320_micro_set0_FLW_v1,success,1.0,3.8806333541870117,0.0,25.0,False,10351218688.0,8.0,AFT-MC-01,1.0
762,xx,77562526150240907_micro_set0_BRD_v1,diverged,1.0,,3.125,25.0,True,6824739840.0,8.0,AFT-MC-00,1.0
763,ok,7797814596215228_micro_set0_PLT_VIL_v1,success,1.0,3.11371790766716,7.5,33.75,False,4210950656.0,4.0,AFT-MC-00,50.0
764,xx,19099759536415827_micro_set2_ACT_410_v1,OOM,,,,,,,,,
765,ok,78306508701572725_micro_set2_PRT_v1,success,1.0,3.0164306640625,7.5,25.625,False,105774080.0,2.0,AFT-MC-00,50.0
766,ok,7842812135112278_micro_set1_PNU_v1,success,1.0,2.7596216201782227,25.0,50.0,False,9587218432.0,2.0,AFT-MC-00,1.0
767,xx,7832709486594536_micro_set0_PLK_v1,OOM,,,,,,,,,
768,ok,194593626491108369_micro_set1_PNU_v1,success,1.0,3.2325246710526314,4.605263157894737,22.36842105263158,False,6636951040.0,8.0,AFT-MC-01,50.0
769,ok,78989720682840909_micro_set1_RSICB_v1,success,1.0,3.1064453125,4.6875,23.4375,False,7738816000.0,32.0,AFT-MC-00,1.0
770,ok,19527515991434708_micro_set1_DOG_v1,success,1.0,3.181323340064601,2.6315790477551912,22.36842115301835,False,1800626688.0,32.0,AFT-MC-01,50.0
771,xx,79697149755529132_micro_set1_TEX_DTD_v1,OOM,,,,,,,,,
772,ok,79756321510232575_micro_set1_DOG_v1,success,1.0,3.1980879934210527,4.605263157894737,26.973684210526315,True,259659776.0,16.0,AFT-MC-00,27.0
773,ok,19628195722364490_micro_set1_PLT_NET_v1,success,1.0,3.4060930013656616,0.0,18.75,False,10316432384.0,8.0,AFT-MC-01,1.0
774,ok,80055144588018465_micro_set2_PLT_DOC_v1,success,1.0,3.0765625,7.5,30.625,False,687652864.0,32.0,AFT-MC-00,50.0
775,xx,196876758205211889_micro_set1_RSICB_v1,AMP,,,,,,,,,
776,ok,801681475276449_micro_set1_INS_2_v1,success,1.0,3.009375,6.875,23.125,False,464014848.0,32.0,AFT-MC-00,50.0
777,ok,80349147021528360_micro_set1_MD_5_BIS_v1,success,1.0,1.9455781123886304e+31,4.375,20.0,True,8552801280.0,2.0,AFT-MC-00,26.0
778,xx,19750894204914844_micro_set0_TEX_v1,batch_size>dataset_size,,,,,,,,,
779,ok,80936769164213894_micro_set1_DOG_v1,success,1.0,2.991896867752075,6.5789475440979,34.21052551269531,False,6042164736.0,256.0,AFT-MC-00,50.0
780,ok,19819153671562584_micro_set0_FLW_v1,success,1.0,3.0024131417274473,5.0,27.5,False,610814976.0,2.0,AFT-MC-01,50.0
781,ok,81308211782247848_micro_set0_BCT_v1,success,1.0,3397662.0671875,6.25,26.875,False,630902272.0,4.0,AFT-MC-00,50.0
782,ok,81694669217501692_micro_set0_FLW_v1,success,1.0,1.2281910678589821e+29,0.0,25.0,False,10298993152.0,4.0,AFT-MC-00,1.0
783,ok,82045727359851200_micro_set1_MD_5_BIS_v1,success,1.0,3.3828500509262085,12.5,12.5,False,10237743616.0,4.0,AFT-MC-00,1.0
784,xx,82686321710949009_micro_set2_PRT_v1,AMP,,,,,,,,,
785,xx,82693961425860100_micro_set2_ACT_410_v1,batch_size>dataset_size,,,,,,,,,
786,ok,826657819306548_micro_set2_TEX_ALOT_v1,success,1.0,2.972545623779297,0.0,25.0,False,9715676672.0,2.0,AFT-MC-00,1.0
787,ok,82699473024673146_micro_set2_TEX_ALOT_v1,success,1.0,3.018843245506287,1.25,21.25,False,604090880.0,2.0,AFT-MC-00,50.0
788,ok,82758720254363339_micro_set2_PLT_DOC_v1,success,1.0,,3.75,23.125,False,464707072.0,8.0,AFT-MC-00,50.0
789,ok,19900769235193071_micro_set2_BTS_v1,success,1.0,,4.375,23.75,False,3655134720.0,32.0,AFT-MC-01,50.0
790,xx,83597256457310605_micro_set0_TEX_v1,AMP,,,,,,,,,
791,ok,83801867842034725_micro_set1_APL_v1,success,1.0,2.923828125,0.0,37.5,False,10387316736.0,8.0,AFT-MC-00,1.0
792,ok,83856679556373135_micro_set0_BRD_v1,success,1.0,3.43359375,3.75,21.875,False,1004825600.0,32.0,AFT-MC-00,50.0
793,ok,83922706054262724_micro_set0_SPT_v1,success,1.0,2.992948818206787,3.75,28.125,False,279663104.0,16.0,AFT-MC-00,50.0
794,xx,85418434170192562_micro_set2_RSD_v1,batch_size>dataset_size,,,,,,,,,
795,ok,86136794344840992_micro_set2_MD_6_v1,success,1.0,2.842222213745117,0.0,75.0,False,9768603648.0,2.0,AFT-MC-00,1.0
796,ok,20052141177444988_micro_set0_CRS_v1,success,1.0,3.1108384132385254,0.0,50.0,False,9587247616.0,2.0,AFT-MC-01,1.0
797,xx,20088923751938465_micro_set2_RSD_v1,batch_size>dataset_size,,,,,,,,,
798,ok,201215819142272238_micro_set0_FLW_v1,success,1.0,3.022441935539246,1.875,19.375,False,283606528.0,16.0,AFT-MC-01,50.0
799,xx,87222194287032563_micro_set1_RSICB_v1,batch_size>dataset_size,,,,,,,,,
800,ok,87569341662566901_micro_set2_PRT_v1,success,1.0,3.11220703125,4.375,19.375,False,2668476416.0,4.0,AFT-MC-00,50.0
801,xx,201466137558480740_micro_set1_PNU_v1,OOM,,,,,,,,,
802,xx,87781769720126395_micro_set2_AWA_v1,OOM,,,,,,,,,
803,xx,88266726057805474_micro_set1_INS_2_v1,OOM,,,,,,,,,
804,ok,8828614019474235_micro_set0_CRS_v1,success,1.0,3.71015625,2.5,22.5,False,1381741568.0,32.0,AFT-MC-00,50.0
805,xx,88598093782118236_micro_set1_INS_2_v1,batch_size>dataset_size,,,,,,,,,
806,ok,88973669170742941_micro_set1_ACT_40_v1,success,1.0,3.1885986328125,3.125,23.75,False,657600000.0,2.0,AFT-MC-00,50.0
807,ok,20253145072133810_micro_set1_ACT_40_v1,success,1.0,3.3352608680725098,0.0,0.0,False,9556199424.0,2.0,AFT-MC-01,1.0
808,ok,89232770141202013_micro_set0_PLK_v1,success,1.0,,5.0,21.25,False,261363200.0,16.0,AFT-MC-00,50.0
809,xx,20513835864829555_micro_set0_RESISC_v1,diverged,1.0,,5.0,25.0,True,8455774208.0,16.0,AFT-MC-01,1.0
810,ok,8939135211798947_micro_set1_MED_LF_v1,success,1.0,3.96962890625,5.0,20.0,True,2362693632.0,8.0,AFT-MC-00,26.0
811,xx,893272371002478_micro_set1_MED_LF_v1,OOM,,,,,,,,,
812,ok,20551366553100727_micro_set2_AWA_v1,success,1.0,3.041015625,0.0,0.0,False,9983094272.0,2.0,AFT-MC-01,1.0
813,ok,90119012542975967_micro_set2_PLT_DOC_v1,success,1.0,3.0361328125,12.5,12.5,False,10284430848.0,4.0,AFT-MC-00,1.0
814,ok,90145208766029670_micro_set1_APL_v1,success,1.0,17048.198004150392,5.625,26.25,False,227709440.0,2.0,AFT-MC-00,50.0
815,xx,20574277036335605_micro_set1_TEX_DTD_v1,AMP,,,,,,,,,
816,ok,20747088102498220_micro_set2_PLT_DOC_v1,success,1.0,3.750492572784424,6.25,25.0,False,10432140800.0,16.0,AFT-MC-01,1.0
817,ok,20799735820180695_micro_set1_MD_5_BIS_v1,success,1.0,,4.375,21.875,False,6770796032.0,32.0,AFT-MC-01,50.0
818,xx,208462678224426502_micro_set2_MD_6_v1,batch_size>dataset_size,,,,,,,,,
819,xx,9048834147376195_micro_set1_RSICB_v1,AMP,,,,,,,,,
820,ok,20927621322021223_micro_set0_TEX_v1,success,1.0,3.5877685546875,5.625,31.875,True,268018176.0,2.0,AFT-MC-01,26.0
821,xx,90694157392734735_micro_set0_CRS_v1,diverged,1.0,,6.875,27.5,True,9044782080.0,4.0,AFT-MC-00,1.0
822,ok,209637003179797156_micro_set2_AWA_v1,success,1.0,3.3140571117401123,7.5,24.375,False,2350731264.0,64.0,AFT-MC-01,50.0
823,ok,91677386830437246_micro_set2_BTS_v1,success,1.0,3.233669400215149,6.25,31.25,False,10311287296.0,8.0,AFT-MC-00,1.0
824,ok,21197202270817309_micro_set2_PLT_DOC_v1,success,1.0,3.440625,5.625,23.75,True,4453104128.0,16.0,AFT-MC-01,26.0
825,ok,91724526415408172_micro_set2_INS_v1,success,1.0,2.987947940826416,6.25,31.25,False,10346523648.0,16.0,AFT-MC-00,1.0
826,ok,21287090131002175_micro_set2_ACT_410_v1,success,1.0,3.006640625,11.25,33.75,False,6356047360.0,128.0,AFT-MC-01,50.0
827,ok,92234848079849731_micro_set0_PLT_VIL_v1,success,1.0,3.27265625,2.5,25.625,True,2796916736.0,16.0,AFT-MC-00,26.0
828,xx,9266108540663070_micro_set2_MD_6_v1,OOM,,,,,,,,,
829,ok,92902571638397447_micro_set0_PLT_VIL_v1,success,1.0,2.8740234375,0.0,50.0,False,10368486400.0,2.0,AFT-MC-00,1.0
830,ok,92890436137602317_micro_set0_FLW_v1,success,1.0,3.0693359375,6.25,21.09375,False,8523679744.0,64.0,AFT-MC-00,1.0
831,xx,9326612356237751_micro_set2_PRT_v1,AMP,,,,,,,,,
832,ok,93882910398041_micro_set2_INS_v1,success,1.0,,3.75,23.75,False,927233024.0,64.0,AFT-MC-00,50.0
833,ok,941487702782124_micro_set1_TEX_DTD_v1,success,1.0,2.9702091217041016,25.0,25.0,False,10380001280.0,2.0,AFT-MC-00,1.0
834,ok,94478252301500115_micro_set2_BTS_v1,success,1.0,3.095947265625,3.125,20.0,True,84689408.0,4.0,AFT-MC-00,26.0
835,ok,9439946808087738_micro_set2_MD_6_v1,success,1.0,3.3775564432144165,0.0,0.0,False,10320610816.0,4.0,AFT-MC-00,1.0
836,ok,94897232811258114_micro_set1_DOG_v1,success,1.0,1871979.2105263157,5.263157944930227,23.026315789473685,False,7089946112.0,128.0,AFT-MC-00,50.0
837,ok,94915536677622832_micro_set2_BTS_v1,success,1.0,3.1423116445541384,8.125,25.625,False,88062976.0,8.0,AFT-MC-00,50.0
838,ok,21490171352802622_micro_set0_BRD_v1,success,1.0,3.4969621181488035,5.0,26.25,False,3944454144.0,64.0,AFT-MC-01,50.0
839,xx,94950673841040172_micro_set2_TEX_ALOT_v1,batch_size>dataset_size,,,,,,,,,
840,ok,95074160966369683_micro_set0_PLK_v1,success,1.0,3.6515625,5.0,30.0,True,3597418496.0,16.0,AFT-MC-00,26.0
841,ok,9499623200482725_micro_set2_FNG_v1,success,1.0,2.990625,4.375,31.25,False,7000707072.0,32.0,AFT-MC-00,50.0
842,xx,95112520406138251_micro_set2_BTS_v1,NoCUDA,,,,,,,,,
843,xx,95266360763181961_micro_set0_SPT_v1,NoCUDA,,,,,,,,,
844,xx,9572650725117124_micro_set2_MD_6_v1,NoCUDA,,,,,,,,,
845,ok,95335043525029760_micro_set0_BCT_v1,success,1.0,3.592608332633972,9.375,31.25,False,10423763456.0,16.0,AFT-MC-00,1.0
846,ok,9550200732394731_micro_set1_DOG_v1,success,1.0,3.0244140625,0.0,31.25,False,10105398272.0,8.0,AFT-MC-00,1.0
847,ok,21528431771473722_micro_set2_ACT_410_v1,success,1.0,3.0237733125686646,1.5625,18.75,False,10411621376.0,32.0,AFT-MC-01,1.0
848,xx,9607994201963102_micro_set1_ACT_40_v1,NoCUDA,,,,,,,,,
849,ok,96465057899610574_micro_set2_RSD_v1,success,1.0,3.3570369243621827,1.25,19.375,False,8652300288.0,64.0,AFT-MC-00,50.0
850,xx,96833742206036056_micro_set2_PLT_DOC_v1,NoCUDA,,,,,,,,,
851,xx,9712655180058947_micro_set2_RSD_v1,NoCUDA,,,,,,,,,
852,xx,97661180749605290_micro_set1_RSICB_v1,NoCUDA,,,,,,,,,
853,xx,97859957963892341_micro_set2_PLT_DOC_v1,NoCUDA,,,,,,,,,
854,xx,97956316450762503_micro_set2_INS_v1,NoCUDA,,,,,,,,,
855,xx,9801011520785727_micro_set1_INS_2_v1,NoCUDA,,,,,,,,,
856,xx,98039739268897862_micro_set1_MED_LF_v1,NoCUDA,,,,,,,,,
857,xx,98492251012463810_micro_set1_ACT_40_v1,NoCUDA,,,,,,,,,
858,ok,9868677217542475_micro_set2_PRT_v1,success,1.0,3.0166015625,7.5,25.625,False,286881792.0,16.0,AFT-MC-00,50.0
859,xx,9878436415681556_micro_set1_PNU_v1,NoCUDA,,,,,,,,,
860,xx,9907740453459167_micro_set0_MD_MIX_v1,NoCUDA,,,,,,,,,
861,xx,9911203240757174_micro_set0_CRS_v1,NoCUDA,,,,,,,,,
862,xx,9992792388352635_micro_set2_RSD_v1,NoCUDA,,,,,,,,,
863,ok,218270252179152367_micro_set0_RESISC_v1,success,1.0,,6.875,25.625,False,5935403008.0,16.0,AFT-MC-01,50.0
864,xx,22189708803808745_micro_set1_RSICB_v1,batch_size>dataset_size,,,,,,,,,
865,ok,22190395238418397_micro_set1_RSICB_v1,success,1.0,3.833984375,1.5625,31.25,False,10480385536.0,32.0,AFT-MC-01,1.0
866,ok,226110992291539795_micro_set1_TEX_DTD_v1,success,1.0,4.00880126953125,5.625,27.5,False,412433408.0,2.0,AFT-MC-01,50.0
867,ok,226190309696200087_micro_set2_INS_v1,success,1.0,3.0548828125,8.75,23.125,False,161485824.0,16.0,AFT-MC-01,50.0
868,xx,2271122706374627_micro_set2_MD_6_v1,AMP,,,,,,,,,
869,xx,22940704805710192_micro_set2_TEX_ALOT_v1,batch_size>dataset_size,,,,,,,,,
870,ok,23225303567342383_micro_set1_RSICB_v1,success,1.0,3.0658203125,1.25,17.5,False,4742653440.0,16.0,AFT-MC-01,50.0
871,xx,233452348373255342_micro_set1_MD_5_BIS_v1,OOM,,,,,,,,,
872,ok,234481725779901094_micro_set2_ACT_410_v1,success,1.0,1.346207557051482e+18,0.0,23.4375,False,7841575424.0,32.0,AFT-MC-01,1.0
873,ok,2352187666232583_micro_set2_FNG_v1,success,1.0,3.2060546875,1.5625,18.75,False,10192869888.0,64.0,AFT-MC-01,1.0
874,ok,235731558481658354_micro_set0_CRS_v1,success,1.0,3.1043287932872774,5.0,33.125,False,5385523200.0,4.0,AFT-MC-01,50.0
875,xx,236753960374720201_micro_set0_TEX_v1,AMP,,,,,,,,,
876,xx,23765159233596319_micro_set1_PLT_NET_v1,AMP,,,,,,,,,
877,xx,23920786504859974_micro_set1_PLT_NET_v1,batch_size>dataset_size,,,,,,,,,
878,ok,24049897758452482_micro_set1_MD_5_BIS_v1,success,1.0,3.031893730163574,0.0,0.0,False,10436748800.0,4.0,AFT-MC-01,1.0
879,xx,24052623663086517_micro_set1_APL_v1,OOM,,,,,,,,,
880,ok,241218462195997494_micro_set0_FLW_v1,success,1.0,3.8806333541870117,0.0,25.0,False,10351218688.0,8.0,AFT-MC-01,1.0
881,xx,24131476809234377_micro_set2_AWA_v1,batch_size>dataset_size,,,,,,,,,
882,ok,241508387602149762_micro_set0_BRD_v1,success,1.0,3.2121370792388917,5.625,25.0,False,6756052480.0,128.0,AFT-MC-01,50.0
883,xx,24166878364672642_micro_set1_APL_v1,OOM,,,,,,,,,
884,xx,24525891153670300_micro_set0_SPT_v1,batch_size>dataset_size,,,,,,,,,
885,ok,245724238040230004_micro_set2_BTS_v1,success,1.0,3.1045374870300293,6.25,31.25,False,10295399424.0,16.0,AFT-MC-01,1.0
886,ok,245729981959117135_micro_set1_APL_v1,success,1.0,3.0533203125,8.125,29.375,False,160668160.0,16.0,AFT-MC-01,50.0
887,ok,2465584914008059_micro_set0_TEX_v1,success,1.0,3.5875,5.625,31.875,True,6348021760.0,16.0,AFT-MC-01,26.0
888,ok,247303798879430989_micro_set1_ACT_40_v1,success,1.0,3.05927734375,2.5,25.0,True,2673250816.0,2.0,AFT-MC-01,26.0
889,xx,2474987769698600_micro_set1_DOG_v1,success,,,,,,,,,
890,xx,24862853450906301_micro_set1_TEX_DTD_v1,diverged,1.0,,5.0,23.75,True,6452945920.0,4.0,AFT-MC-01,1.0
891,ok,24938946975907719_micro_set0_MD_MIX_v1,success,1.0,3.003125,6.875,20.625,False,10321951744.0,32.0,AFT-MC-01,50.0
892,xx,25098051742214921_micro_set1_PLT_NET_v1,OOM,,,,,,,,,
893,ok,25275129116641149_micro_set0_PLK_v1,success,1.0,3.166064453125,5.625,29.375,False,1809761792.0,4.0,AFT-MC-01,50.0
894,xx,25291366363947188_micro_set1_INS_2_v1,NoCUDA,,,,,,,,,
895,xx,253640246244539918_micro_set2_MD_6_v1,NoCUDA,,,,,,,,,
896,xx,2545511239775_micro_set0_CRS_v1,NoCUDA,,,,,,,,,
897,xx,2546149734409605_micro_set0_MD_MIX_v1,NoCUDA,,,,,,,,,
898,xx,25658420349724911_micro_set0_BRD_v1,NoCUDA,,,,,,,,,
899,xx,25719911083101918_micro_set1_PNU_v1,NoCUDA,,,,,,,,,
900,ok,25727888467549578_micro_set1_INS_2_v1,success,1.0,3.0285134315490723,6.25,31.25,False,10387759616.0,8.0,AFT-MC-01,1.0
901,ok,25742687394051028_micro_set2_PRT_v1,success,1.0,3.0461074352264403,6.875,34.375,False,6541414912.0,64.0,AFT-MC-01,50.0
902,ok,258112341456856528_micro_set0_FLW_v1,success,1.0,3.003402388095856,5.0,17.5,False,5374016000.0,8.0,AFT-MC-01,50.0
903,ok,25860307960271977_micro_set2_RSD_v1,success,1.0,2.97734375,6.25,36.25,False,8391549952.0,16.0,AFT-MC-01,50.0
904,ok,25865946411110381_micro_set1_ACT_40_v1,success,1.0,3.2353515625,6.25,29.6875,False,10451745280.0,32.0,AFT-MC-01,1.0
905,ok,258843302320214108_micro_set2_RSD_v1,success,1.0,3.3379746973514557,1.25,21.25,False,2786849792.0,4.0,AFT-MC-01,50.0
906,ok,25930738533779737_micro_set1_INS_2_v1,success,1.0,,1.875,21.25,False,265290240.0,16.0,AFT-MC-01,50.0
907,xx,25931108296645163_micro_set0_BRD_v1,OOM,,,,,,,,,
908,xx,25974389517287074_micro_set2_PRT_v1,batch_size>dataset_size,,,,,,,,,
909,ok,259813727532660656_micro_set0_PLK_v1,success,1.0,3.237791508436203,3.125,25.0,False,5117167616.0,4.0,AFT-MC-01,50.0
910,ok,26093593674581746_micro_set2_FNG_v1,success,1.0,3.049641823768616,4.375,20.625,False,233252864.0,8.0,AFT-MC-01,50.0
911,ok,2611018974135783_micro_set1_MED_LF_v1,success,1.0,2.970166015625,8.75,36.875,False,613068288.0,4.0,AFT-MC-01,50.0
912,xx,262427653339369361_micro_set2_PLT_DOC_v1,batch_size>dataset_size,,,,,,,,,
913,xx,26410065671968257_micro_set1_RSICB_v1,OOM,,,,,,,,,
914,ok,264938414517634694_micro_set2_TEX_ALOT_v1,success,1.0,3.466508388519287,0.0,28.125,False,10405948416.0,16.0,AFT-MC-01,1.0
915,ok,26602294716387858_micro_set0_FLW_v1,success,1.0,3.0455586910247803,3.125,31.25,False,4563094016.0,128.0,AFT-MC-01,50.0
916,xx,26467378855483460_micro_set0_PLT_VIL_v1,OOM,,,,,,,,,
917,xx,26676977565047993_micro_set2_PLT_DOC_v1,batch_size>dataset_size,,,,,,,,,
918,xx,26645143320394496_micro_set0_MD_MIX_v1,OOM,,,,,,,,,
919,ok,267803934228292145_micro_set2_INS_v1,success,1.0,3.09521484375,6.25,29.375,False,89391104.0,8.0,AFT-MC-01,50.0
920,ok,26836462310749491_micro_set1_MD_5_BIS_v1,success,1.0,3.40546875,5.625,27.5,True,1072043008.0,4.0,AFT-MC-01,26.0
921,xx,26960377393665781_micro_set1_MED_LF_v1,diverged,1.0,,12.5,37.5,True,10135397888.0,4.0,AFT-MC-01,1.0
922,xx,2711111118642576_micro_set2_RSD_v1,OOM,,,,,,,,,
923,xx,27176341777414721_micro_set1_TEX_DTD_v1,batch_size>dataset_size,,,,,,,,,
924,ok,272003892474220196_micro_set0_RESISC_v1,success,1.0,3.4440083503723145,3.125,20.625,False,5755064832.0,256.0,AFT-MC-01,50.0
925,xx,27237805394454361_micro_set1_DOG_v1,diverged,1.0,,4.605263157894737,22.36842105263158,True,3076081664.0,2.0,AFT-MC-01,1.0
926,xx,27310389336205270_micro_set2_PRT_v1,batch_size>dataset_size,,,,,,,,,
927,ok,27315753092099716_micro_set0_TEX_v1,success,1.0,2.976575553417206,6.875,31.875,False,3907901440.0,8.0,AFT-MC-01,50.0
928,ok,27356937323525534_micro_set0_PLK_v1,success,1.0,3.007622104883194,11.875,31.25,False,642106368.0,4.0,AFT-MC-01,50.0
929,ok,27401241711121593_micro_set0_RESISC_v1,success,1.0,3.615234375,6.25,35.9375,False,10397304320.0,32.0,AFT-MC-01,1.0
930,xx,27531334977064774_micro_set2_RSD_v1,batch_size>dataset_size,,,,,,,,,
931,xx,27545361162439786_micro_set1_APL_v1,batch_size>dataset_size,,,,,,,,,
932,ok,27551359899852601_micro_set1_TEX_DTD_v1,success,1.0,3.0546875,6.25,15.625,False,10279181824.0,16.0,AFT-MC-01,1.0
933,ok,27731301671103652_micro_set1_MD_5_BIS_v1,success,1.0,3.102753734588623,3.125,26.25,False,5561256960.0,64.0,AFT-MC-01,50.0
934,xx,27855488247655570_micro_set2_PLT_DOC_v1,batch_size>dataset_size,,,,,,,,,
935,ok,27875280182781971_micro_set1_APL_v1,success,1.0,3.1337890625,12.5,25.0,False,10314929664.0,8.0,AFT-MC-01,1.0
